municipality,nom_ent,nom_mun,margination,T_mortalidad,T_mortalidad_Rural,T_mortalidad_Urbano,pct_single,avg_children_born,pct_fem_primary_degree,insurance_none,avg_prenatal_consults
24042,San Luis Potosí,Tanquián de Escobedo,-0.76152775,0,0,0,34.2,2.9,24.5,74,6.414941694
24043,San Luis Potosí,Tierra Nueva,-0.370265625,0,0,0,42,3.3,21.2,10,6.514361634
24044,San Luis Potosí,Vanegas,-0.552885839,0,0,0,32.3,3.4,11.8,116,7.164006418
24045,San Luis Potosí,Venado,-0.596066395,0,0,0,32.9,3.2,19.7,184,7.883806393
24046,San Luis Potosí,Villa de Arriaga,-0.351555498,0,0,0,35.5,3.2,10.8,59,6.673936187
24047,San Luis Potosí,Villa de Guadalupe,-0.403720687,0,0,0,31.5,3.8,16.4,150,7.20717123
24048,San Luis Potosí,Villa de la Paz,-1.070392374,0,0,0,33.6,2.9,19.6,17,7.045932357
24049,San Luis Potosí,Villa de Ramos,-0.461402721,1.008064516,6.134969325,0,31.5,3.1,13.3,338,7.127957854
24050,San Luis Potosí,Villa de Reyes,-0.587754759,0.84198709,0,3.045685279,36.5,3,18.5,184,6.732923034
24051,San Luis Potosí,Villa Hidalgo,-0.741477924,1.140250855,0,2.421307506,31.5,3.2,18.4,105,6.968254728
24052,San Luis Potosí,Villa Juárez,-0.54458681,3.577817531,5.617977528,2.624671916,30.6,3.3,17.8,148,7.497731558
24053,San Luis Potosí,Axtla de Terrazas,-0.582109346,0.912825194,0,1.134429949,34.2,3,20.9,317,5.995555095
24054,San Luis Potosí,Xilitla,-0.246347596,1.016604541,2.040816327,0.812677773,36.2,3.1,22.4,257,6.048044933
24055,San Luis Potosí,Zaragoza,-0.469378,3.006614552,3.451251079,1.984126984,37.3,3,14.3,89,6.716042216
24056,San Luis Potosí,Villa de Arista,-0.443047121,0.809061489,1.283697047,0,34.5,3,15.5,62,6.628975964
24057,San Luis Potosí,Matlapa,-0.162990716,0,0,0,34.5,3.1,16.8,313,5.922073115
24058,San Luis Potosí,El Naranjo,-0.951902835,0,0,0,32.1,2.8,23.6,70,7.278429298
25001,Sinaloa,Ahome,-1.289060083,0.263123273,0.276734533,0.19573302,33.6,2.3,27.6,4215,7.887965364
25002,Sinaloa,Angostura,-1.158919316,0.383582662,0,0.831946755,30.8,2.8,24.4,101,8.161276822
25003,Sinaloa,Badiraguato,-0.156035875,0.841396719,1.464128843,0.590318772,30.6,3.1,16.6,205,6.903109814
25004,Sinaloa,Concordia,-0.814172495,0,0,0,34,2.9,20.6,397,7.346297524
25005,Sinaloa,Cosalá,-0.510887776,0,0,0,36.1,3.3,21.6,92,7.210922369
25006,Sinaloa,Culiacán,-1.309817233,0.205095149,0.196030385,0.283848992,35.2,2.3,23.3,7150,7.862456357
25007,Sinaloa,Choix,-0.350293106,0.393391031,0.847457627,0,33.2,3.1,23.8,301,6.817385996
25008,Sinaloa,Elota,-0.872386858,0.239635754,0,0.56980057,32.1,2.9,19.3,285,7.070585584
25009,Sinaloa,Escuinapa,-0.970565088,0.546746856,0.329489292,1.605136437,33.7,2.8,22.8,265,7.004327927
25010,Sinaloa,El Fuerte,-0.864918312,0.757575758,0.982318271,0.564015792,33.2,2.7,23.6,1058,7.473472707
25011,Sinaloa,Guasave,-1.086807636,0.284711018,0.432994155,0,32.9,2.6,22.4,1488,7.895254378
25012,Sinaloa,Mazatlán,-1.357376022,0.334974709,0.311537263,1.037344398,33.9,2.2,24.5,11307,7.243940669
25013,Sinaloa,Mocorito,-0.739301091,0.726744186,0,1.140901312,31.8,3.2,22.5,102,7.868299234
25014,Sinaloa,Rosario,-0.909499733,1.680201624,1.048767698,2.403846154,34.1,2.9,20.9,688,6.950463619
25015,Sinaloa,Salvador Alvarado,-1.309984907,0.181389443,0.201775626,0,33,2.5,28.5,371,8.407275125
25016,Sinaloa,San Ignacio,-0.768224579,0,0,0,32.8,3.3,20.2,376,6.778723791
25017,Sinaloa,Sinaloa,-0.605006068,0.349344978,0.573065903,0.251256281,32.5,3.1,21,397,7.423946209
25018,Sinaloa,Navolato,-0.986839596,0.462705904,0.431965443,0.518000518,32,2.6,19.8,259,7.114329807
26001,Sonora,Aconchi,-1.250390785,0,0,0,32.9,2.7,20.2,14,7.661656629
26002,Sonora,Agua Prieta,-1.349102018,0.549148819,0.553199336,0,34.2,2.3,25.2,860,7.000785819
26003,Sonora,Alamos,-0.57232784,1.757469244,1.193317422,2.301495972,33.4,2.9,22.5,58,6.608494087
26004,Sonora,Altar,-1.145228898,0,0,0,31.1,2.6,25.9,50,6.7932021
26005,Sonora,Arivechi,-1.047294972,0,0,0,35.9,3,17.6,2,6.823484848
26006,Sonora,Arizpe,-1.191045736,0,0,0,34.1,2.9,14,4,7.432717745
26007,Sonora,Atil,-1.40917728,0,0,0,34.7,2.6,25,0,6.852678571
26008,Sonora,Bacadéhuachi,-1.231515575,0,0,0,33.7,3,14.5,3,7.78192402
26009,Sonora,Bacanora,-0.990067219,0,0,0,32.7,3.7,18.6,2,6.73125
26010,Sonora,Bacerac,-1.0624591,0,0,0,36.7,2.9,10.4,8,6.403096903
26011,Sonora,Bacoachi,-1.206295626,0,0,0,31.4,2.7,19.4,3,7.227926587
26012,Sonora,Bácum,-0.995882608,1.071811361,0,7.633587786,33.2,2.7,19.9,19,6.298699585
26013,Sonora,Banámichi,-1.340712272,0,0,0,30.7,2.9,23.4,2,6.788202123
26014,Sonora,Baviácora,-1.27047427,0,0,0,32.5,2.9,21,6,7.59933992
26015,Sonora,Bavispe,-1.306139271,0,0,0,30.2,3.4,25.4,9,6.859126984
26016,Sonora,Benjamín Hill,-1.303408682,3.424657534,3.472222222,0,31.8,2.8,27.8,9,6.727581795
26017,Sonora,Caborca,-1.203489815,0,0,0,32.8,2.4,20.1,310,7.343871139
26018,Sonora,Cajeme,-1.392322793,0.338428563,0.352858151,0,34.9,2.3,27.4,333,6.779773538
26019,Sonora,Cananea,-1.520811052,0.479156684,0.489236791,0,32.8,2.3,29.7,146,7.590062998
26020,Sonora,Carbó,-1.063144717,0,0,0,36.6,2.6,18.5,10,6.529337016
26021,Sonora,La Colorada,-0.877441551,0,0,0,29.9,3.3,15.5,6,6.823471055
26022,Sonora,Cucurpe,-0.814527035,0,0,0,27.7,3.2,9.8,2,6.380681818
26023,Sonora,Cumpas,-1.407441638,0,0,0,32.5,2.7,31.6,10,9.766786803
26024,Sonora,Divisaderos,-1.386,0,0,0,33.6,2.6,23.3,0,7.230357143
26025,Sonora,Empalme,-1.290265513,0.635930048,0.825763832,0,32.4,2.5,26.8,155,6.958226341
26026,Sonora,Etchojoa,-0.814828771,0.539374326,0.894854586,0,34.5,2.6,23.3,161,6.571680215
26027,Sonora,Fronteras,-1.327151522,0,0,0,32,2.5,21,43,9.76035509
26028,Sonora,Granados,-1.408711652,0,0,0,36.1,2.8,24,4,7.609375
26029,Sonora,Guaymas,-1.190996662,0.363240102,0.437700613,0,32.6,2.3,27.8,459,6.969446022
26030,Sonora,Hermosillo,-1.404171938,0.340497126,0.331571858,0.598086124,36.7,2.1,24.6,3983,7.460129015
26031,Sonora,Huachinera,-1.149546741,0,0,0,31.5,3,14.4,4,7.576423576
26032,Sonora,Huásabas,-1.369480249,0,0,0,31.8,3.1,25,2,7.634920635
26033,Sonora,Huatabampo,-1.009344375,0.400560785,0.678426052,0,34.7,2.6,25.8,149,7.172254574
26034,Sonora,Huépac,-1.31864792,0,0,0,26,2.9,28.2,2,8.821428571
26035,Sonora,Imuris,-1.210388267,1.280409731,1.326259947,0,34.6,2.5,22.2,93,6.425923985
26036,Sonora,Magdalena,-1.355043037,0.473709143,0.480538203,0,35.6,2.4,23.8,207,6.814287361
26037,Sonora,Mazatán,-1.203890889,0,0,0,33.2,3,24.3,2,6.544337607
26038,Sonora,Moctezuma,-1.445113825,0,0,0,35.4,2.4,25,5,8.416621921
26039,Sonora,Naco,-1.401791142,3.95256917,4.016064257,0,35.9,2.5,26.1,55,7.017231453
26040,Sonora,Nácori Chico,-0.938370258,0,0,0,31.6,2.9,15,1,6.852852853
26041,Sonora,Nacozari de García,-1.414487993,0,0,0,32.9,2.4,30.5,44,10.1889689
26042,Sonora,Navojoa,-1.163584987,0.569584204,0.359281437,1.373626374,34.7,2.4,26.2,570,7.561382259
26043,Sonora,Nogales,-1.332991394,0.495202724,0.499282282,0,33.7,2.2,26,1396,6.602648247
26044,Sonora,Onavas,-1.008608521,0,0,0,35.3,3.6,12.5,0,7.266666667
26045,Sonora,Opodepe,-1.013116366,0,0,0,34.2,2.9,18.7,12,6.993604796
26046,Sonora,Oquitoa,-1.290428668,52.63157895,0,52.63157895,34,2,47.6,0,6.113095238
26047,Sonora,Pitiquito,-1.223582573,0,0,0,33.6,2.4,24.8,14,7.364632117
26048,Sonora,Puerto Peñasco,-1.196258015,0.24230676,0.242777373,0,30.3,2.3,25.8,136,7.412257429
26049,Sonora,Quiriego,-0.252984148,5.780346821,0,5.780346821,31.2,3.2,13.6,5,6.206374699
26050,Sonora,Rayón,-1.10945616,0,0,0,36.4,2.9,18.5,6,7.647408964
26051,Sonora,Rosario,-0.7358823,0,0,0,33.8,3,21.7,4,6.729591207
26052,Sonora,Sahuaripa,-1.081397625,6.944444444,0,43.47826087,33.2,3,26.9,17,7.169310948
26053,Sonora,San Felipe de Jesús,-1.340961616,0,0,0,34.4,2.5,21.6,0,7.354166667
26054,Sonora,San Javier,-1.016937805,0,0,0,31.1,2.5,23.3,1,8.423214286
26055,Sonora,San Luis Río Colorado,-1.269639582,0.858737656,0.878220141,0,33,2.4,22.7,552,5.712812367
26056,Sonora,San Miguel de Horcasitas,-0.52094802,1.31061599,1.540832049,0,34.9,2.6,8.1,93,5.703712883
26057,Sonora,San Pedro de la Cueva,-1.190897319,0,0,0,29.8,2.9,25.7,0,6.966666667
26058,Sonora,Santa Ana,-1.354854446,0,0,0,33.1,2.4,23.2,85,6.949999209
26059,Sonora,Santa Cruz,-1.264804805,0,0,0,27,2.6,6.9,18,6.610889001
26060,Sonora,Sáric,-1.139137366,0,0,0,29.8,2.8,11.7,9,5.485325737
26061,Sonora,Soyopa,-1.069368536,0,0,0,26.5,3.6,13.6,3,6.234167149
26062,Sonora,Suaqui Grande,-1.106395004,16.94915254,0,16.94915254,32.7,3.1,6.9,2,7.428125
26063,Sonora,Tepache,-1.196093407,0,0,0,33.2,3,26,1,7.92012987
26064,Sonora,Trincheras,-1.007126054,0,0,0,33.2,2.8,15.3,5,6.904548055
26065,Sonora,Tubutama,-1.058424611,0,0,0,34.2,3,27,4,5.989473684
26066,Sonora,Ures,-1.288933576,0,0,0,34.8,2.7,27.4,22,8.10471432
26067,Sonora,Villa Hidalgo,-1.349249885,0,0,0,26.5,2.8,24.3,3,9.272115385
26068,Sonora,Villa Pesqueira,-1.268979904,0,0,0,32.1,3,27.6,1,7.348214286
26069,Sonora,Yécora,-0.724252828,0,0,0,31.3,2.9,15.5,22,6.517321027
26070,Sonora,General Plutarco Elías Calles,-1.19995881,0,0,0,32,2.6,22.8,111,6.642348611
26071,Sonora,Benito Juárez,-1.027335826,1.945525292,2.247191011,0,32.8,2.7,22.4,22,6.738287097
26072,Sonora,San Ignacio Río Muerto,-0.90870266,0,0,0,33.6,2.7,20.1,17,6.852251019
27001,Tabasco,Balancán,-0.671700596,0.962927299,0,1.665972511,32.5,2.8,17.4,197,6.574062589
27002,Tabasco,Cárdenas,-0.848944604,0.36102945,0.43528729,0.178412132,32.7,2.6,21.3,1184,6.347576142
27003,Tabasco,Centla,-0.613040643,0.403822856,0.456100342,0.328515112,34.4,2.6,28,461,5.887463766
27004,Tabasco,Centro,-1.296525973,0.52257105,0.476071728,0.886053518,34.1,2,23,3303,7.036309361
27005,Tabasco,Comalcalco,-0.872843778,0.606520091,0.482392668,0.717257208,33.2,2.5,21.7,493,6.513553077
27006,Tabasco,Cunduacán,-0.836299067,0.481278275,0.248447205,0.628535512,32.2,2.5,21.6,544,6.458337487
27007,Tabasco,Emiliano Zapata,-1.10677222,0,0,0,33.1,2.3,20.7,72,5.631113497
27008,Tabasco,Huimanguillo,-0.624252366,0.35673516,0.133244504,0.614344955,34.3,2.8,20.5,1088,5.963981874
27009,Tabasco,Jalapa,-1.029867638,0,0,0,33.2,2.7,21.8,124,6.81448701
27010,Tabasco,Jalpa de Méndez,-0.990917818,0,0,0,34.2,2.6,27.3,175,6.494374237
27011,Tabasco,Jonuta,-0.725550839,0.459558824,1.265822785,0,33,2.7,21.6,71,6.34906045
27012,Tabasco,Macuspana,-0.775507714,0.159210317,0,0.487210719,34.6,2.5,22,1592,6.375655096
27013,Tabasco,Nacajuca,-1.07195234,0.328263486,0.311672121,0.367376929,33.6,2.2,25.4,360,6.667911737
27014,Tabasco,Paraíso,-1.155649275,0.678886626,0.881834215,0.401606426,32.2,2.3,19.6,374,6.087357242
27015,Tabasco,Tacotalpa,-0.663228707,1.108033241,0,1.983143282,35.4,2.7,24.1,132,6.438816441
27016,Tabasco,Teapa,-0.796085802,0.215610177,0.317158262,0,32.7,2.4,18.1,220,6.358459834
27017,Tabasco,Tenosique,-0.792695027,0.477897252,0.725426188,0,33,2.6,21,321,6.1656951
28001,Tamaulipas,Abasolo,-0.971861334,0,0,0,30.9,2.9,30.4,24,7.186805698
28002,Tamaulipas,Aldama,-0.917895178,0.514668039,0.78125,0,30.4,2.8,22.1,200,6.564836806
28003,Tamaulipas,Altamira,-1.22748374,0.467977002,0.407359631,4.366812227,31.3,2.1,24.2,3428,6.500609766
28004,Tamaulipas,Antiguo Morelos,-0.868266989,0,0,0,31.9,2.9,23.1,7,7.079776928
28005,Tamaulipas,Burgos,-0.795536086,0,0,0,29.2,3,22.2,32,6.932779808
28006,Tamaulipas,Bustamante,-0.196744565,0,0,0,31.4,3.8,18.2,29,6.32310049
28007,Tamaulipas,Camargo,-1.205010125,0,0,0,29.8,2.5,21.2,172,7.001397483
28008,Tamaulipas,Casas,-0.626907325,0,0,0,30.4,3.3,18.7,117,6.103098833
28009,Tamaulipas,Ciudad Madero,-1.4349,0.223947447,0.223947447,0,35.2,1.9,21.3,1990,7.43291076
28010,Tamaulipas,Cruillas,-0.815959324,0,0,0,27.9,2.9,19.7,5,6.642355783
28011,Tamaulipas,Gómez Farías,-0.842678215,0,0,0,31.3,2.9,25.7,5,7.361830394
28012,Tamaulipas,González,-0.877118375,0,0,0,31.2,2.8,19.7,266,6.812585916
28013,Tamaulipas,Güémez,-0.836392394,0,0,0,31.4,3,21.1,16,7.062854646
28014,Tamaulipas,Guerrero,-1.285659325,0,0,0,27.2,2.3,20.6,22,7.179811793
28015,Tamaulipas,Gustavo Díaz Ordaz,-1.203819132,1.501501502,1.757469244,0,30.1,2.6,21.6,153,6.693646662
28016,Tamaulipas,Hidalgo,-0.927887,0,0,0,31.8,3,23.7,37,7.619407348
28017,Tamaulipas,Jaumave,-0.806545323,0.856164384,0,1.485884101,32.4,3.2,16.1,8,7.146475611
28018,Tamaulipas,Jiménez,-1.095246822,0,0,0,31.5,2.8,22.7,9,7.717356037
28019,Tamaulipas,Llera,-0.773931362,1.024590164,0,1.477104874,30.1,3.2,24.9,13,7.01912455
28020,Tamaulipas,Mainero,-0.843763591,0,0,0,30.4,3.5,22.9,14,6.853138528
28021,Tamaulipas,El Mante,-1.212179189,0.247739378,0.15117158,0.685871056,32,2.4,23.1,118,7.557648457
28022,Tamaulipas,Matamoros,-1.28758198,0.357064381,0.358284643,0,33.4,2.2,22.2,2602,7.144299412
28023,Tamaulipas,Méndez,-0.69362638,0,0,0,29,2.9,18,29,7.001712454
28024,Tamaulipas,Mier,-1.3883,0,0,0,30.4,2.5,21.9,20,7.29066886
28025,Tamaulipas,Miguel Alemán,-1.379398893,0.802568218,0.847457627,0,31.9,2.2,23.7,161,8.525962208
28026,Tamaulipas,Miquihuana,-0.361062977,0,0,0,30.4,3.8,19.5,3,6.744942531
28027,Tamaulipas,Nuevo Laredo,-1.336660018,0.202723249,0.202880909,0,32.7,2.2,19.9,3082,7.02602875
28028,Tamaulipas,Nuevo Morelos,-0.8870832,0,0,0,31.6,2.9,20.6,5,7.245008298
28029,Tamaulipas,Ocampo,-0.806554367,0,0,0,31.1,3.2,22.5,44,7.094226602
28030,Tamaulipas,Padilla,-1.062081733,0,0,0,30,2.8,26.2,14,7.044069992
28031,Tamaulipas,Palmillas,-0.768723287,0,0,0,28.8,3.4,19.8,4,7.158689797
28032,Tamaulipas,Reynosa,-1.332354595,0.392802364,0.396870393,0,31.5,2,23.9,7278,7.353492273
28033,Tamaulipas,Río Bravo,-1.198429048,0.251193168,0.260994389,0,31.7,2.5,21.5,999,7.205166516
28034,Tamaulipas,San Carlos,-0.616742643,0,0,0,29,3,28.8,25,7.219502546
28035,Tamaulipas,San Fernando,-0.980571375,0,0,0,29.8,2.7,21.6,263,6.040905966
28036,Tamaulipas,San Nicolás,-0.192660136,0,0,0,32,3.1,-6,1,7.224200206
28037,Tamaulipas,Soto la Marina,-0.797366815,0.613120785,0,1.282051282,29,2.7,21.6,198,7.85470299
28038,Tamaulipas,Tampico,-1.447738728,0.42945078,0.429553265,0,35.8,1.9,23.1,5911,7.187429394
28039,Tamaulipas,Tula,-0.58156437,0.48947626,0,0.845308538,32.5,3.3,15.9,200,7.356957056
28040,Tamaulipas,Valle Hermoso,-1.224955479,0.231374364,0.232504069,0,30.9,2.5,21.3,460,12.19739536
28041,Tamaulipas,Victoria,-1.3554661,0.195503421,0.203699177,0,34.7,2.1,24,764,7.56788729
28042,Tamaulipas,Villagrán,-0.823871659,0,0,0,31,3.2,19.2,52,7.503136201
28043,Tamaulipas,Xicoténcatl,-1.030541812,0,0,0,30.6,2.7,26.5,18,7.348787831
29001,Tlaxcala,Amaxac de Guerrero,-1.22729277,0,0,0,35.6,2.3,26.3,99,9.534109808
29002,Tlaxcala,Apetatitlán de Antonio Carvajal,-1.323935985,2.554278416,3.350083752,0,37.3,2.2,22.9,70,9.078315045
29003,Tlaxcala,Atlangatepec,-0.833441309,4.310344828,0,4.310344828,34.8,2.8,17.9,86,10.81610929
29004,Tlaxcala,Atltzayanca,-0.634326476,0,0,0,35.9,2.9,18.5,166,8.981283468
29005,Tlaxcala,Apizaco,-1.366738192,0.391619346,0.415886879,0,35.5,2.1,24,1014,8.751760702
29006,Tlaxcala,Calpulalpan,-1.12449686,0.559753708,0.684931507,0,33.6,2.4,18.6,366,7.567024487
29007,Tlaxcala,El Carmen Tequexquitla,-0.571304262,0.775193798,0.867302689,0,31.9,2.8,14.5,87,7.601154729
29008,Tlaxcala,Cuapiaxtla,-0.758737071,0,0,0,33,2.8,16.4,89,9.219083432
29009,Tlaxcala,Cuaxomulco,-1.03925608,0,0,0,34.7,2.7,21.7,72,9.704001057
29010,Tlaxcala,Chiautempan,-1.196365188,0.232180172,0.25987526,0,36.1,2.3,21.9,368,8.676701979
29011,Tlaxcala,Muñoz de Domingo Arenas,-1.122704971,0,0,0,33.1,2.7,17.6,66,9.229564946
29012,Tlaxcala,Españita,-0.749332278,0,0,0,34.5,2.9,15.8,72,8.544780079
29013,Tlaxcala,Huamantla,-0.916762507,0.307455803,0.320666987,0,34.7,2.5,19.7,994,7.984698559
29014,Tlaxcala,Hueyotlipan,-0.911789077,0,0,0,34.7,2.8,16.3,162,8.961705556
29015,Tlaxcala,Ixtacuixtla de Mariano Matamoros,-1.110016515,1.19379228,1.528273051,0,34.9,2.4,18.2,571,8.743830286
29016,Tlaxcala,Ixtenco,-0.911334884,0,0,0,34.8,2.6,18.4,51,7.450854037
29017,Tlaxcala,Mazatecochco de José María Morelos,-0.823283881,2.898550725,2.898550725,0,29.8,2.3,13.3,70,7.494328588
29018,Tlaxcala,Contla de Juan Cuamatzi,-0.89034998,1.216545012,1.314060447,0,38,2.4,20.9,346,8.270686483
29019,Tlaxcala,Tepetitla de Lardizábal,-1.107139434,0,0,0,34.5,2.3,19.6,450,7.792300699
29020,Tlaxcala,Sanctórum de Lázaro Cárdenas,-0.945105074,0,0,0,32.6,2.7,14,40,8.768404601
29021,Tlaxcala,Nanacamilpa de Mariano Arista,-1.050448654,0,0,0,33.7,2.6,18.1,91,8.432339386
29022,Tlaxcala,Acuamanala de Miguel Hidalgo,-1.088172842,0,0,0,36.4,2.5,18.5,38,8.864074859
29023,Tlaxcala,Natívitas,-0.962685763,0,0,0,36.3,2.5,16.8,280,9.018442516
29024,Tlaxcala,Panotla,-1.141978546,0.664893617,0.920810313,0,34.9,2.3,18.3,211,8.924060478
29025,Tlaxcala,San Pablo del Monte,-0.764614536,0.712927757,0.756620429,0,35.2,2.4,13.3,886,7.178622332
29026,Tlaxcala,Santa Cruz Tlaxcala,-1.132115227,0.875656743,1.126126126,0,34.4,2.5,23.4,166,9.045776736
29027,Tlaxcala,Tenancingo,-0.893513815,1.31061599,1.314060447,0,30.7,2.4,14.6,212,7.13334552
29028,Tlaxcala,Teolocholco,-0.961291902,0.700770848,0.759301443,0,35.4,2.4,19.4,125,7.946022869
29029,Tlaxcala,Tepeyanco,-1.119428521,1.552795031,0,3.984063745,35.9,2.3,20.5,85,8.494181455
29030,Tlaxcala,Terrenate,-0.678523521,0,0,0,34.5,2.9,14,203,8.526817356
29031,Tlaxcala,Tetla de la Solidaridad,-1.131686471,0,0,0,34.2,2.5,21.7,350,9.669755119
29032,Tlaxcala,Tetlatlahuca,-1.096335608,1.879699248,0,5.780346821,34.9,2.4,18.2,88,9.00453406
29033,Tlaxcala,Tlaxcala,-1.440018698,0.490196078,0.499833389,0,36.9,2,20.5,952,8.054825286
29034,Tlaxcala,Tlaxco,-0.842550477,0.950871632,0.43956044,2.272727273,35.5,2.7,15.3,483,9.638281297
29035,Tlaxcala,Tocatlán,-1.044736643,0,0,0,33.7,2.6,15,77,8.450213673
29036,Tlaxcala,Totolac,-1.32423329,0,0,0,35.7,2.2,20.6,160,8.146331391
29037,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,-0.423122167,0,0,0,35.5,3.1,10.5,153,7.50187016
29038,Tlaxcala,Tzompantepec,-1.124081897,1.179245283,0,1.795332136,33.7,2.3,22.5,188,8.994382697
29039,Tlaxcala,Xaloztoc,-1.005602425,0.689179876,0,12.5,34.2,2.7,17.4,275,8.827753304
29040,Tlaxcala,Xaltocan,-0.964140452,0,0,0,35.6,2.6,20.6,96,9.772008523
29041,Tlaxcala,Papalotla de Xicohténcatl,-1.14641049,2.830856334,2.842928216,0,33.3,2.3,18.4,229,8.277865805
29042,Tlaxcala,Xicohtzinco,-1.2196,1.418439716,1.418439716,0,33.9,2.2,21,133,8.523551137
29043,Tlaxcala,Yauhquemehcan,-1.308733185,0.588581519,0,4.901960784,34.6,2.2,24.8,269,8.964840744
29044,Tlaxcala,Zacatelco,-1.154415432,0,0,0,34.8,2.3,21.4,706,7.532831721
29045,Tlaxcala,Benito Juárez,-0.994222085,0,0,0,31.2,2.6,13.1,62,8.300295718
29046,Tlaxcala,Emiliano Zapata,-0.687764616,0,0,0,35.7,2.8,12.2,74,10.42019841
29047,Tlaxcala,Lázaro Cárdenas,-0.975726724,0,0,0,32.4,2.7,16.4,35,8.840401277
29048,Tlaxcala,La Magdalena Tlaltelulco,-0.9256,0.779423227,0.779423227,0,36.5,2.6,20.1,107,9.099978356
29049,Tlaxcala,San Damián Texóloc,-1.136710348,0,0,0,33.2,2.5,17,29,8.834389109
29050,Tlaxcala,San Francisco Tetlanohcan,-0.898127733,3.333333333,3.333333333,0,35.2,2.5,16.6,57,8.883536474
29051,Tlaxcala,San Jerónimo Zacualpan,-1.132356967,0,0,0,33.3,2.4,20.9,48,8.940017661
29052,Tlaxcala,San José Teacalco,-0.766847933,0,0,0,33.3,2.7,12.9,81,7.737055969
29053,Tlaxcala,San Juan Huactzinco,-0.99797496,0,0,0,37,2.2,20.2,85,7.404824946
29054,Tlaxcala,San Lorenzo Axocomanitla,-1.174210168,0,0,0,33.7,2.3,21.2,34,9.63410421
29055,Tlaxcala,San Lucas Tecopilco,-1.069726191,0,0,0,36.6,2.8,21.6,38,9.244652113
29056,Tlaxcala,Santa Ana Nopalucan,-0.979612542,4.618937644,4.618937644,0,32.4,2.3,18.4,137,7.40375327
29057,Tlaxcala,Santa Apolonia Teacalco,-1.058525293,0,0,0,37.3,2.5,19.5,25,8.461349515
29058,Tlaxcala,Santa Catarina Ayometla,-0.9553,2.2172949,2.2172949,0,34.1,2.5,16.1,83,7.898629495
29059,Tlaxcala,Santa Cruz Quilehtla,-0.958025238,0,0,0,31.7,2.6,12.6,91,8.291092101
29060,Tlaxcala,Santa Isabel Xiloxoxtla,-0.965,0,0,0,36,2.5,18.7,31,8.61998508
30001,Veracruz de Ignacio de la Llave,Acajete,-0.430678098,0,0,0,34.6,2.6,15.1,150,6.325180953
30002,Veracruz de Ignacio de la Llave,Acatlán,-0.834282528,0,0,0,38.3,2.5,15.1,23,6.715250867
30003,Veracruz de Ignacio de la Llave,Acayucan,-0.696507736,1.365374113,0.667334001,4.511278195,34.1,2.4,21,1284,6.914347369
30004,Veracruz de Ignacio de la Llave,Actopan,-0.90571387,0,0,0,30.8,2.5,19.6,382,7.989567012
30005,Veracruz de Ignacio de la Llave,Acula,-0.5624527,0,0,0,27.3,2.7,20.7,5,8.139904803
30006,Veracruz de Ignacio de la Llave,Acultzingo,-0.145956411,1.154734411,0,4.237288136,34.3,2.7,13.5,111,6.776828597
30007,Veracruz de Ignacio de la Llave,Camarón de Tejeda,-0.423776832,0,0,0,31.5,2.6,15.8,40,7.221304913
30008,Veracruz de Ignacio de la Llave,Alpatláhuac,-0.037779909,5.988023952,0,5.988023952,38.8,3.2,14.7,252,7.097105972
30009,Veracruz de Ignacio de la Llave,Alto Lucero de Gutiérrez Barrios,-0.752200878,0,0,0,31.9,2.7,18.7,378,7.52735384
30010,Veracruz de Ignacio de la Llave,Altotonga,-0.15079742,0.232288037,0.467071462,0,35.5,3,13.9,1458,6.665156107
30011,Veracruz de Ignacio de la Llave,Alvarado,-0.902899677,0,0,0,31.1,2.3,18.1,566,7.106905126
30012,Veracruz de Ignacio de la Llave,Amatitlán,-0.602801002,0,0,0,29.5,2.4,20,19,8.168360634
30013,Veracruz de Ignacio de la Llave,Naranjos Amatlán,-1.103685062,0.814995925,0.986193294,0,34.1,2.4,20.7,149,7.147831403
30014,Veracruz de Ignacio de la Llave,Amatlán de los Reyes,-0.734572774,0.530503979,0.616522811,0,35.2,2.3,18.8,153,7.042018429
30015,Veracruz de Ignacio de la Llave,Angel R. Cabada,-0.562325143,1.273074475,1.459854015,1.128668172,28.8,2.5,19.1,143,7.227779289
30016,Veracruz de Ignacio de la Llave,La Antigua,-1.147517906,1.121076233,1.454545455,0,31.9,2.2,22,274,7.644526874
30017,Veracruz de Ignacio de la Llave,Apazapan,-0.89440442,4.587155963,0,4.587155963,33.3,2.7,16.5,46,7.948921854
30018,Veracruz de Ignacio de la Llave,Aquila,0.312825376,0,0,0,34.8,3.2,1.9,25,6.126371473
30019,Veracruz de Ignacio de la Llave,Astacinga,0.53539613,3.838771593,0,3.838771593,36.1,3,10.4,14,5.969167651
30020,Veracruz de Ignacio de la Llave,Atlahuilco,0.677234497,1.742160279,0,1.742160279,32.7,2.8,12.3,45,6.254897001
30021,Veracruz de Ignacio de la Llave,Atoyac,-0.822116045,0,0,0,33,2.4,19,85,7.113886261
30022,Veracruz de Ignacio de la Llave,Atzacan,-0.139368056,2.629272568,0,23.4375,33.3,2.6,14.1,136,6.823033516
30023,Veracruz de Ignacio de la Llave,Atzalan,-0.306188239,0,0,0,36.2,3.1,16.7,729,7.422994773
30024,Veracruz de Ignacio de la Llave,Tlaltetela,-0.185909786,0,0,0,37.3,2.8,17.7,88,6.351712719
