cve,entidad,pob
1020,Cosoltepec,0
1021,Cuilápam de Guerrero,0
1022,Cuyamecalco Villa de Zaragoza,0
1023,Chahuites,1.443001443
1024,Chalcatongo de Hidalgo,0
1025,Chiquihuitlán de Benito Juárez,0
1026,Heroica Ciudad de Ejutla de Crespo,1.923076923
1027,Eloxochitlán de Flores Magón,0
1028,El Espinal,2.659574468
1029,Tamazulápam del Espíritu Santo,0
1030,Fresnillo de Trujano,0
1031,Guadalupe Etla,0
1032,Guadalupe de Ramírez,0
1033,Guelatao de Juárez,0
1034,Guevea de Humboldt,0
1035,Mesones Hidalgo,0
1036,Villa Hidalgo,0
1037,Heroica Ciudad de Huajuapan de León,0
1038,Huautepec,0
1039,Huautla de Jiménez,1.901140684
1040,Ixtlán de Juárez,0
1041,Heroica Ciudad de Juchitán de Zaragoza,0.324412003
1042,Loma Bonita,0.562429696
1043,Magdalena Apasco,0
1044,Magdalena Jaltepec,0
1045,Santa Magdalena Jicotlán,0
1046,Magdalena Mixtepec,0
1047,Magdalena Ocotlán,0
1048,Magdalena Peñasco,0
1049,Magdalena Teitipac,0
1050,Magdalena Tequisistlán,0
1051,Magdalena Tlacotepec,0
1052,Magdalena Zahuatlán,0
1053,Mariscala de Juárez,0
1054,Mártires de Tacubaya,0
1055,Matías Romero Avendaño,2.399520096
1056,Mazatlán Villa de Flores,0
1057,Miahuatlán de Porfirio Díaz,0
1058,Mixistlán de la Reforma,0
1059,Monjas,0
1060,Natividad,0
1061,Nazareno Etla,0
1062,Nejapa de Madero,0
1063,Ixpantepec Nieves,0
1064,Santiago Niltepec,0
1065,Oaxaca de Juárez,0.2597981
1066,Ocotlán de Morelos,0
1067,La Pe,0
1068,Pinotepa de Don Luis,0
1069,Pluma Hidalgo,0
1070,San José del Progreso,0
1071,Putla Villa de Guerrero,0
1072,Santa Catarina Quioquitani,0
1073,Reforma de Pineda,0
1074,La Reforma,0
1075,Reyes Etla,0
1076,Rojas de Cuauhtémoc,0
1077,Salina Cruz,0.326264274
1078,San Agustín Amatengo,0
1079,San Agustín Atenango,0
1080,San Agustín Chayuco,0
1081,San Agustín de las Juntas,1.686340641
1082,San Agustín Etla,0
1083,San Agustín Loxicha,0
1084,San Agustín Tlacotepec,0
1085,San Agustín Yatareni,0
1086,San Andrés Cabecera Nueva,0
1087,San Andrés Dinicuiti,0
1088,San Andrés Huaxpaltepec,0
1089,San Andrés Huayápam,0
1090,San Andrés Ixtlahuaca,0
1091,San Andrés Lagunas,0
1092,San Andrés Nuxiño,0
1093,San Andrés Paxtlán,0
1094,San Andrés Sinaxtla,0
1095,San Andrés Solaga,0
1096,San Andrés Teotilálpam,0
1097,San Andrés Tepetlapa,0
1098,San Andrés Yaá,0
1099,San Andrés Zabache,0
1100,San Andrés Zautla,0
1101,San Antonino Castillo Velasco,0
1102,San Antonino el Alto,0
1103,San Antonino Monte Verde,0
1104,San Antonio Acutla,0
1105,San Antonio de la Cal,0
1106,San Antonio Huitepec,0
1107,San Antonio Nanahuatípam,0
1108,San Antonio Sinicahua,0
1109,San Antonio Tepetlapa,6.41025641
1110,San Baltazar Chichicápam,0
1111,San Baltazar Loxicha,0
1112,San Baltazar Yatzachi el Bajo,0
1113,San Bartolo Coyotepec,1.912045889
1114,San Bartolomé Ayautla,3.521126761
1115,San Bartolomé Loxicha,0
1116,San Bartolomé Quialana,0
1117,San Bartolomé Yucuañe,0
1118,San Bartolomé Zoogocho,0
1119,San Bartolo Soyaltepec,0
1120,San Bartolo Yautepec,0
1121,San Bernardo Mixtepec,0
1122,San Blas Atempa,1.089324619
1123,San Carlos Yautepec,0
1124,San Cristóbal Amatlán,0
1125,San Cristóbal Amoltepec,0
1126,San Cristóbal Lachirioag,0
1127,San Cristóbal Suchixtlahuaca,0
1128,San Dionisio del Mar,0
1129,San Dionisio Ocotepec,1.712328767
1130,San Dionisio Ocotlán,0
1131,San Esteban Atatlahuca,0
1132,San Felipe Jalapa de Díaz,0
1133,San Felipe Tejalápam,0
1134,San Felipe Usila,0
1135,San Francisco Cahuacuá,0
1136,San Francisco Cajonos,0
1137,San Francisco Chapulapa,0
1138,San Francisco Chindúa,0
1139,San Francisco del Mar,0
1140,San Francisco Huehuetlán,0
1141,San Francisco Ixhuatán,0
1142,San Francisco Jaltepetongo,0
1143,San Francisco Lachigoló,0
1144,San Francisco Logueche,0
1145,San Francisco Nuxaño,0
1146,San Francisco Ozolotepec,0
1147,San Francisco Sola,0
1148,San Francisco Telixtlahuaca,0
1149,San Francisco Teopan,0
1150,San Francisco Tlapancingo,0
1151,San Gabriel Mixtepec,0
1152,San Ildefonso Amatlán,0
1153,San Ildefonso Sola,0
1154,San Ildefonso Villa Alta,0
1155,San Jacinto Amilpas,0
1156,San Jacinto Tlacotepec,0
1157,San Jerónimo Coatlán,0
1158,San Jerónimo Silacayoapilla,0
1159,San Jerónimo Sosola,0
1160,San Jerónimo Taviche,0
1161,San Jerónimo Tecóatl,0
1162,San Jorge Nuchita,0
1163,San José Ayuquila,0
1164,San José Chiltepec,0
1165,San José del Peñasco,0
1166,San José Estancia Grande,0
1167,San José Independencia,0
1168,San José Lachiguiri,0
1169,San José Tenango,0
1170,San Juan Achiutla,0
1171,San Juan Atepec,0
1172,Ánimas Trujano,0
1173,San Juan Bautista Atatlahuca,0
1174,San Juan Bautista Coixtlahuaca,0
1175,San Juan Bautista Cuicatlán,0
1176,San Juan Bautista Guelache,0
1177,San Juan Bautista Jayacatlán,0
1178,San Juan Bautista Lo de Soto,0
1179,San Juan Bautista Suchitepec,0
1180,San Juan Bautista Tlacoatzintepec,0
1181,San Juan Bautista Tlachichilco,0
1182,San Juan Bautista Tuxtepec,0.145137881
1183,San Juan Cacahuatepec,0
1184,San Juan Cieneguilla,0
1185,San Juan Coatzóspam,0
1186,San Juan Colorado,0
1187,San Juan Comaltepec,0
1188,San Juan Cotzocón,1.569858713
1189,San Juan Chicomezúchil,0
1190,San Juan Chilateca,0
1191,San Juan del Estado,0
1192,San Juan del Río,0
1193,San Juan Diuxi,0
1194,San Juan Evangelista Analco,0
1195,San Juan Guelavía,0
1196,San Juan Guichicovi,4.4345898
1197,San Juan Ihualtepec,0
1198,San Juan Juquila Mixes,0
1199,San Juan Juquila Vijanos,0
1200,San Juan Lachao,0
1201,San Juan Lachigalla,0
1202,San Juan Lajarcia,0
1203,San Juan Lalana,0
1204,San Juan de los Cués,0
1205,San Juan Mazatlán,0
1206,San Juan Mixtepec -Dto. 08 -,0
1207,San Juan Mixtepec -Dto. 26 -,0
1208,San Juan Ñumí,0
1209,San Juan Ozolotepec,0
1210,San Juan Petlapa,0
1211,San Juan Quiahije,0
1212,San Juan Quiotepec,0
1213,San Juan Sayultepec,0
1214,San Juan Tabaá,0
1215,San Juan Tamazola,0
1216,San Juan Teita,0
1217,San Juan Teitipac,0
1218,San Juan Tepeuxila,0
1219,San Juan Teposcolula,0
1220,San Juan Yaeé,0
1221,San Juan Yatzona,0
1222,San Juan Yucuita,0
1223,San Lorenzo,0
1224,San Lorenzo Albarradas,0
1225,San Lorenzo Cacaotepec,1.62601626
1226,San Lorenzo Cuaunecuiltitla,0
1227,San Lorenzo Texmelúcan,0
1228,San Lorenzo Victoria,0
1229,San Lucas Camotlán,0
1230,San Lucas Ojitlán,1.426533524
1231,San Lucas Quiaviní,0
1232,San Lucas Zoquiápam,0
1233,San Luis Amatlán,0
1234,San Marcial Ozolotepec,0
1235,San Marcos Arteaga,0
1236,San Martín de los Cansecos,0
1237,San Martín Huamelúlpam,0
1238,San Martín Itunyoso,0
1239,San Martín Lachilá,0
1240,San Martín Peras,5.813953488
1241,San Martín Tilcajete,0
1242,San Martín Toxpalan,0
1243,San Martín Zacatepec,0
1244,San Mateo Cajonos,0
1245,Capulálpam de Méndez,0
1246,San Mateo del Mar,0
1247,San Mateo Yoloxochitlán,0
1248,San Mateo Etlatongo,0
1249,San Mateo Nejápam,0
1250,San Mateo Peñasco,0
1251,San Mateo Piñas,0
1252,San Mateo Río Hondo,0
1253,San Mateo Sindihui,0
1254,San Mateo Tlapiltepec,0
1255,San Melchor Betaza,0
1256,San Miguel Achiutla,0
1257,San Miguel Ahuehuetitlán,0
1258,San Miguel Aloápam,0
1259,San Miguel Amatitlán,0
1260,San Miguel Amatlán,0
1261,San Miguel Coatlán,0
1262,San Miguel Chicahua,0
1263,San Miguel Chimalapa,0
1264,San Miguel del Puerto,0
1265,San Miguel del Río,0
1266,San Miguel Ejutla,0
1267,San Miguel el Grande,0
1268,San Miguel Huautla,0
1269,San Miguel Mixtepec,0
1270,San Miguel Panixtlahuaca,0
1271,San Miguel Peras,0
1272,San Miguel Piedras,0
1273,San Miguel Quetzaltepec,5.882352941
1274,San Miguel Santa Flor,0
1275,Villa Sola de Vega,0
1276,San Miguel Soyaltepec,1.153402537
1277,San Miguel Suchixtepec,0
1278,Villa Talea de Castro,0
1279,San Miguel Tecomatlán,0
1280,San Miguel Tenango,0
1281,San Miguel Tequixtepec,0
1282,San Miguel Tilquiápam,0
1283,San Miguel Tlacamama,0
1284,San Miguel Tlacotepec,0
1285,San Miguel Tulancingo,0
1286,San Miguel Yotao,0
1287,San Nicolás,0
1288,San Nicolás Hidalgo,0
1289,San Pablo Coatlán,0
1290,San Pablo Cuatro Venados,0
1291,San Pablo Etla,0
1292,San Pablo Huitzo,0
1293,San Pablo Huixtepec,3.898635478
1294,San Pablo Macuiltianguis,0
1295,San Pablo Tijaltepec,0
1296,San Pablo Villa de Mitla,1.618122977
1297,San Pablo Yaganiza,0
1298,San Pedro Amuzgos,0
1299,San Pedro Apóstol,0
1300,San Pedro Atoyac,0
1301,San Pedro Cajonos,0
1302,San Pedro Coxcaltepec Cántaros,0
1303,San Pedro Comitancillo,0
1304,San Pedro el Alto,0
1305,San Pedro Huamelula,0
1306,San Pedro Huilotepec,0
1307,San Pedro Ixcatlán,2.72479564
1308,San Pedro Ixtlahuaca,0
1309,San Pedro Jaltepetongo,0
1310,San Pedro Jicayán,0
1311,San Pedro Jocotipac,0
1312,San Pedro Juchatengo,0
1313,San Pedro Mártir,0
1314,San Pedro Mártir Quiechapa,0
1315,San Pedro Mártir Yucuxaco,0
1316,San Pedro Mixtepec -Dto. 22 -,0.312989045
1317,San Pedro Mixtepec -Dto. 26 -,0
1318,San Pedro Molinos,0
1319,San Pedro Nopala,0
1320,San Pedro Ocopetatillo,0
1321,San Pedro Ocotepec,0
1322,San Pedro Pochutla,0.586166471
1323,San Pedro Quiatoni,2.132196162
1324,San Pedro Sochiápam,0
1325,San Pedro Tapanatepec,0
1326,San Pedro Taviche,0
1327,San Pedro Teozacoalco,0
1328,San Pedro Teutila,0
1329,San Pedro Tidaá,0
1330,San Pedro Topiltepec,0
1331,San Pedro Totolápam,0
1332,Villa de Tututepec de Melchor Ocampo,0
1333,San Pedro Yaneri,0
1334,San Pedro Yólox,0
1335,San Pedro y San Pablo Ayutla,0
1336,Villa de Etla,0
1337,San Pedro y San Pablo Teposcolula,0
1338,San Pedro y San Pablo Tequixtepec,0
1339,San Pedro Yucunama,0
1340,San Raymundo Jalpan,0
1341,San Sebastián Abasolo,0
1342,San Sebastián Coatlán,0
1343,San Sebastián Ixcapa,0
1344,San Sebastián Nicananduta,0
1345,San Sebastián Río Hondo,0
1346,San Sebastián Tecomaxtlahuaca,0
1347,San Sebastián Teitipac,0
1348,San Sebastián Tutla,0
1349,San Simón Almolongas,0
1350,San Simón Zahuatlán,0
1351,Santa Ana,0
1352,Santa Ana Ateixtlahuaca,0
1353,Santa Ana Cuauhtémoc,0
1354,Santa Ana del Valle,0
1355,Santa Ana Tavela,0
1356,Santa Ana Tlapacoyan,0
1357,Santa Ana Yareni,0
1358,Santa Ana Zegache,0
1359,Santa Catalina Quierí,0
1360,Santa Catarina Cuixtla,0
1361,Santa Catarina Ixtepeji,0
1362,Santa Catarina Juquila,0
1363,Santa Catarina Lachatao,0
1364,Santa Catarina Loxicha,0
1365,Santa Catarina Mechoacán,0
1366,Santa Catarina Minas,0
1367,Santa Catarina Quiané,0
1368,Santa Catarina Tayata,0
1369,Santa Catarina Ticuá,0
1370,Santa Catarina Yosonotú,0
1371,Santa Catarina Zapoquila,0
1372,Santa Cruz Acatepec,0
1373,Santa Cruz Amilpas,0
1374,Santa Cruz de Bravo,0
1375,Santa Cruz Itundujia,0
1376,Santa Cruz Mixtepec,0
1377,Santa Cruz Nundaco,0
1378,Santa Cruz Papalutla,0
1379,Santa Cruz Tacache de Mina,0
1380,Santa Cruz Tacahua,0
1381,Santa Cruz Tayata,0
1382,Santa Cruz Xitla,0
1383,Santa Cruz Xoxocotlán,0.784929356
1384,Santa Cruz Zenzontepec,0
1385,Santa Gertrudis,0
1386,Santa Inés del Monte,0
1387,Santa Inés Yatzeche,0
1388,Santa Lucía del Camino,1.190948789
1389,Santa Lucía Miahuatlán,0
1390,Santa Lucía Monteverde,0
1391,Santa Lucía Ocotlán,0
1392,Santa María Alotepec,0
1393,Santa María Apazco,0
1394,Santa María la Asunción,0
1395,Heroica Ciudad de Tlaxiaco,1.160092807
1396,Ayoquezco de Aldama,0
1397,Santa María Atzompa,1.765744556
1398,Santa María Camotlán,0
1399,Santa María Colotepec,0
1400,Santa María Cortijo,0
1401,Santa María Coyotepec,0
1402,Santa María Chachoápam,0
1403,Villa de Chilapa de Díaz,0
1404,Santa María Chilchotla,0
1405,Santa María Chimalapa,0
1406,Santa María del Rosario,0
1407,Santa María del Tule,0
1408,Santa María Ecatepec,0
1409,Santa María Guelacé,0
1410,Santa María Guienagati,0
1411,Santa María Huatulco,0.471031559
1412,Santa María Huazolotitlán,0
1413,Santa María Ipalapa,0
1414,Santa María Ixcatlán,0
1415,Santa María Jacatepec,0
1416,Santa María Jalapa del Marqués,1.485884101
1417,Santa María Jaltianguis,0
1418,Santa María Lachixío,0
1419,Santa María Mixtequilla,0
1420,Santa María Nativitas,0
1421,Santa María Nduayaco,0
1422,Santa María Ozolotepec,0
1423,Santa María Pápalo,0
1424,Santa María Peñoles,0
1425,Santa María Petapa,0
1426,Santa María Quiegolani,0
1427,Santa María Sola,0
1428,Santa María Tataltepec,0
1429,Santa María Tecomavaca,0
1430,Santa María Temaxcalapa,0
1431,Santa María Temaxcaltepec,0
1432,Santa María Teopoxco,0
1433,Santa María Tepantlali,0
1434,Santa María Texcatitlán,0
1435,Santa María Tlahuitoltepec,2.83286119
1436,Santa María Tlalixtac,0
1437,Santa María Tonameca,0
1438,Santa María Totolapilla,0
1439,Santa María Xadani,5.277044855
1440,Santa María Yalina,0
1441,Santa María Yavesía,0
1442,Santa María Yolotepec,0
1443,Santa María Yosoyúa,0
1444,Santa María Yucuhiti,0
1445,Santa María Zacatepec,1.468428781
1446,Santa María Zaniza,0
1447,Santa María Zoquitlán,0
1448,Santiago Amoltepec,0
1449,Santiago Apoala,0
1450,Santiago Apóstol,6.25
1451,Santiago Astata,0
1452,Santiago Atitlán,0
1453,Santiago Ayuquililla,0
1454,Santiago Cacaloxtepec,0
1455,Santiago Camotlán,0
1456,Santiago Comaltepec,0
1457,Santiago Chazumba,0
1458,Santiago Choápam,0
1459,Santiago del Río,0
1460,Santiago Huajolotitlán,0
1461,Santiago Huauclilla,0
1462,Santiago Ihuitlán Plumas,0
1463,Santiago Ixcuintepec,0
1464,Santiago Ixtayutla,0
1465,Santiago Jamiltepec,1.145475372
1466,Santiago Jocotepec,0
1467,Santiago Juxtlahuaca,2.923976608
1468,Santiago Lachiguiri,0
1469,Santiago Lalopa,0
1470,Santiago Laollaga,8.849557522
1471,Santiago Laxopa,0
1472,Santiago Llano Grande,0
1473,Santiago Matatlán,0
1474,Santiago Miltepec,0
1475,Santiago Minas,0
1476,Santiago Nacaltepec,0
1477,Santiago Nejapilla,0
1478,Santiago Nundiche,0
1479,Santiago Nuyoó,0
1480,Santiago Pinotepa Nacional,2.069322297
1481,Santiago Suchilquitongo,0
1482,Santiago Tamazola,0
1483,Santiago Tapextla,0
1484,Villa Tejúpam de la Unión,0
1485,Santiago Tenango,0
1486,Santiago Tepetlapa,0
1487,Santiago Tetepec,0
1488,Santiago Texcalcingo,0
1489,Santiago Textitlán,0
1490,Santiago Tilantongo,0
1491,Santiago Tillo,0
1492,Santiago Tlazoyaltepec,0
1493,Santiago Xanica,0
1494,Santiago Xiacuí,0
1495,Santiago Yaitepec,0
1496,Santiago Yaveo,0
1497,Santiago Yolomécatl,0
1498,Santiago Yosondúa,0
1499,Santiago Yucuyachi,0
1500,Santiago Zacatepec,0
1501,Santiago Zoochila,0
1502,Nuevo Zoquiápam,0
1503,Santo Domingo Ingenio,0
1504,Santo Domingo Albarradas,0
1505,Santo Domingo Armenta,0
1506,Santo Domingo Chihuitán,0
1507,Santo Domingo de Morelos,0
1508,Santo Domingo Ixcatlán,0
1509,Santo Domingo Nuxaá,0
1510,Santo Domingo Ozolotepec,0
1511,Santo Domingo Petapa,2.673796791
1512,Santo Domingo Roayaga,0
1513,Santo Domingo Tehuantepec,0
1514,Santo Domingo Teojomulco,0
1515,Santo Domingo Tepuxtepec,0
1516,Santo Domingo Tlatayápam,0
1517,Santo Domingo Tomaltepec,0
1518,Santo Domingo Tonalá,0
1519,Santo Domingo Tonaltepec,0
1520,Santo Domingo Xagacía,0
1521,Santo Domingo Yanhuitlán,0
1522,Santo Domingo Yodohino,0
1523,Santo Domingo Zanatepec,0
1524,Santos Reyes Nopala,0
1525,Santos Reyes Pápalo,0
1526,Santos Reyes Tepejillo,0
1527,Santos Reyes Yucuná,0
1528,Santo Tomás Jalieza,0
1529,Santo Tomás Mazaltepec,0
1530,Santo Tomás Ocotepec,0
1531,Santo Tomás Tamazulapan,0
1532,San Vicente Coatlán,0
1533,San Vicente Lachixío,0
1534,San Vicente Nuñú,0
1535,Silacayoápam,0
1536,Sitio de Xitlapehua,0
1537,Soledad Etla,0
1538,Villa de Tamazulápam del Progreso,0
1539,Tanetze de Zaragoza,0
1540,Taniche,0
1541,Tataltepec de Valdés,17.54385965
1542,Teococuilco de Marcos Pérez,0
1543,Teotitlán de Flores Magón,0
1544,Teotitlán del Valle,0
1545,Teotongo,0
1546,Tepelmeme Villa de Morelos,0
1547,Tezoatlán de Segura y Luna,0
1548,San Jerónimo Tlacochahuaya,0
1549,Tlacolula de Matamoros,0.607164542
1550,Tlacotepec Plumas,0
1551,Tlalixtac de Cabrera,0
1552,Totontepec Villa de Morelos,0
1553,Trinidad Zaachila,0
1554,La Trinidad Vista Hermosa,0
1555,Unión Hidalgo,0
1556,Valerio Trujano,0
1557,San Juan Bautista Valle Nacional,0
1558,Villa Díaz Ordaz,0
1559,Yaxe,0
1560,Magdalena Yodocono de Porfirio Díaz,0
1561,Yogana,0
1562,Yutanduchi de Guerrero,0
1563,Villa de Zaachila,0
1564,San Mateo Yucutindó,0
1565,Zapotitlán Lagunas,0
1566,Zapotitlán Palmas,0
1567,Santa Inés de Zaragoza,0
1568,Zimatlán de Álvarez,0
1569,Acajete,1.099706745
1570,Acateno,2.83286119
1571,Acatlán,0.544662309
1572,Acatzingo,0.660066007
1573,Acteopan,0
1574,Ahuacatlán,8.196721311
1575,Ahuatlán,0
1576,Ahuazotepec,0
1577,Ahuehuetitla,0
1578,Ajalpan,1.006036217
1579,Albino Zertuche,0
1580,Aljojuca,0
1581,Altepexi,0
1582,Amixtlán,5.494505495
1583,Amozoc,0.867052023
1584,Aquixtla,0
1585,Atempan,0
1586,Atexcal,0
1587,Atlixco,0.484339684
1588,Atoyatempan,0
1589,Atzala,0
1590,Atzitzihuacán,0
1591,Atzitzintla,0
1592,Axutla,0
1593,Ayotoxco de Guerrero,0
1594,Calpan,1.754385965
1595,Caltepec,0
1596,Camocuautla,0
1597,Caxhuacan,0
1598,Coatepec,0
1599,Coatzingo,0
1600,Cohetzala,0
1601,Cohuecan,0
1602,Coronango,0
1603,Coxcatlán,1.340482574
1604,Coyomeapan,0
1605,Coyotepec,0
1606,Cuapiaxtla de Madero,0
1607,Cuautempan,0
1608,Cuautinchán,0
1609,Cuautlancingo,1.275103602
1610,Cuayuca de Andrade,0
1611,Cuetzalan del Progreso,0
1612,Cuyoaco,0
1613,Chalchicomula de Sesma,0
1614,Chapulco,0
1615,Chiautla,0
1616,Chiautzingo,0
1617,Chiconcuautla,6.097560976
1618,Chichiquila,0
1619,Chietla,0
1620,Chigmecatitlán,0
1621,Chignahuapan,0
1622,Chignautla,1.355932203
1623,Chila,0
1624,Chila de la Sal,0
1625,Honey,0
1626,Chilchotla,0
1627,Chinantla,0
1628,Domingo Arenas,0
1629,Eloxochitlán,0
1630,Epatlán,0
1631,Esperanza,0
1632,Francisco Z. Mena,4.149377593
1633,General Felipe Ángeles,0
1634,Guadalupe,0
1635,Guadalupe Victoria,1.256281407
1636,Hermenegildo Galeana,0
1637,Huaquechula,0
1638,Huatlatlauca,0
1639,Huauchinango,0.318572794
1640,Huehuetla,0
1641,Huehuetlán el Chico,0
1642,Huejotzingo,1.108893324
1643,Hueyapan,0
1644,Hueytamalco,0
1645,Hueytlalpan,0
1646,Huitzilan de Serdán,0
1647,Huitziltepec,0
1648,Atlequizayan,0
1649,Ixcamilpa de Guerrero,0
1650,Ixcaquixtla,0
1651,Ixtacamaxtitlán,0
1652,Ixtepec,0
1653,Izúcar de Matamoros,0.84015963
1654,Jalpan,0
1655,Jolalpan,0
1656,Jonotla,0
1657,Jopala,4.237288136
1658,Juan C. Bonilla,0
1659,Juan Galindo,0
1660,Juan N. Méndez,0
1661,Lafragua,0
1662,Libres,0.908265213
1663,La Magdalena Tlatlauquitepec,0
1664,Mazapiltepec de Juárez,0
1665,Mixtla,0
1666,Molcaxac,0
1667,Cañada Morelos,0
1668,Naupan,0
1669,Nauzontla,0
1670,Nealtican,0
1671,Nicolás Bravo,0
1672,Nopalucan,1.237623762
1673,Ocotepec,0
1674,Ocoyucan,0
1675,Olintla,0
1676,Oriental,0
1677,Pahuatlán,0
1678,Palmar de Bravo,1.070090958
1679,Pantepec,0
1680,Petlalcingo,0
1681,Piaxtla,0
1682,Puebla,0.383880586
1683,Quecholac,1.072961373
1684,Quimixtlán,0
1685,Rafael Lara Grajales,0
1686,Los Reyes de Juárez,1.006036217
1687,San Andrés Cholula,0.26157468
1688,San Antonio Cañada,0
1689,San Diego la Mesa Tochimiltzingo,0
1690,San Felipe Teotlalcingo,0
1691,San Felipe Tepatlán,0
1692,San Gabriel Chilac,0
1693,San Gregorio Atzompa,0
1694,San Jerónimo Tecuanipan,0
1695,San Jerónimo Xayacatlán,0
1696,San José Chiapa,0
1697,San José Miahuatlán,2.127659574
1698,San Juan Atenco,0
1699,San Juan Atzompa,0
1700,San Martín Texmelucan,0.436300175
1701,San Martín Totoltepec,0
1702,San Matías Tlalancaleca,1.076426265
1703,San Miguel Ixitlán,0
1704,San Miguel Xoxtla,0
1705,San Nicolás Buenos Aires,0
1706,San Nicolás de los Ranchos,0
1707,San Pablo Anicano,0
1708,San Pedro Cholula,0.987816925
1709,San Pedro Yeloixtlahuaca,0
1710,San Salvador el Seco,0
1711,San Salvador el Verde,1.273074475
1712,San Salvador Huixcolotla,0.882612533
1713,San Sebastián Tlacotepec,0
1714,Santa Catarina Tlaltempan,0
1715,Santa Inés Ahuatempan,0
1716,Santa Isabel Cholula,0
1717,Santiago Miahuatlán,3.472222222
1718,Huehuetlán el Grande,0
1719,Santo Tomás Hueyotlipan,3.03030303
1720,Soltepec,0
1721,Tecali de Herrera,1.618122977
1722,Tecamachalco,1.157407407
1723,Tecomatlán,0
1724,Tehuacán,0.550206327
1725,Tehuitzingo,2.136752137
1726,Tenampulco,0
1727,Teopantlán,0
1728,Teotlalco,0
1729,Tepanco de López,3.567181926
1730,Tepango de Rodríguez,0
1731,Tepatlaxco de Hidalgo,2.275312856
1732,Tepeaca,2.418379686
1733,Tepemaxalco,0
1734,Tepeojuma,0
1735,Tepetzintla,0
1736,Tepexco,0
1737,Tepexi de Rodríguez,0
1738,Tepeyahualco,0
1739,Tepeyahualco de Cuauhtémoc,0
1740,Tetela de Ocampo,0
1741,Teteles de Avila Castillo,0
1742,Teziutlán,0.537345513
1743,Tianguismanalco,0
1744,Tilapa,0
1745,Tlacotepec de Benito Juárez,0.478697942
1746,Tlacuilotepec,0
1747,Tlachichuca,0
1748,Tlahuapan,0.582750583
1749,Tlaltenango,0
1750,Tlanepantla,0
1751,Tlaola,0
1752,Tlapacoya,0
1753,Tlapanalá,0
1754,Tlatlauquitepec,0
1755,Tlaxco,0
1756,Tochimilco,0
1757,Tochtepec,0
1758,Totoltepec de Guerrero,0
1759,Tulcingo,0
1760,Tuzamapan de Galeana,0
1761,Tzicatlacoyan,0
1762,Venustiano Carranza,0
1763,Vicente Guerrero,2.197802198
1764,Xayacatlán de Bravo,0
1765,Xicotepec,0.697674419
1766,Xicotlán,0
1767,Xiutetelco,1.212856277
1768,Xochiapulco,0
1769,Xochiltepec,0
1770,Xochitlán de Vicente Suárez,2.036659878
1771,Xochitlán Todos Santos,4.975124378
1772,Yaonáhuac,0
1773,Yehualtepec,0.791139241
1774,Zacapala,0
1775,Zacapoaxtla,0.765990042
1776,Zacatlán,0.581226388
1777,Zapotitlán,0
1778,Zapotitlán de Méndez,0
1779,Zaragoza,1.315789474
1780,Zautla,2.227171492
1781,Zihuateutla,0
1782,Zinacatepec,0
1783,Zongozotla,0
1784,Zoquiapan,0
1785,Zoquitlán,3.95256917
1786,Amealco de Bonfil,0.575373993
1787,Pinal de Amoles,0
1788,Arroyo Seco,0
1789,Cadereyta de Montes,0
1790,Colón,1.09469075
1791,Corregidora,0.399520575
1792,Ezequiel Montes,1.006542526
1793,Huimilpan,0
1794,Jalpan de Serra,0
1795,Landa de Matamoros,0
1796,El Marqués,0.200561572
1797,Pedro Escobedo,0.271444083
1798,Peñamiller,0
1799,Querétaro,0.261922511
1800,San Joaquín,0
1801,San Juan del Río,0.353681828
1802,Tequisquiapan,0.607348922
1803,Tolimán,0
1804,Cozumel,0.188146754
1805,Felipe Carrillo Puerto,0.645786245
1806,Isla Mujeres,1.724137931
1807,Othón P. Blanco,0.255819903
1808,Benito Juárez,0.682178097
1809,José María Morelos,1.483679525
1810,Lázaro Cárdenas,0
1811,Solidaridad,0.838433806
1812,Tulum,1.992031873
1813,Ahualulco,0
1814,Alaquines,0
1815,Aquismón,0
1816,Armadillo de los Infante,0
1817,Cárdenas,0
1818,Catorce,0
1819,Cedral,2.059732235
1820,Cerritos,0
1821,Cerro de San Pedro,0
1822,Ciudad del Maíz,0
1823,Ciudad Fernández,0.944733113
1824,Tancanhuitz,0
1825,Ciudad Valles,0.134390539
1826,Coxcatlán,7.692307692
1827,Charcas,1.040582726
1828,Ebano,0.501253133
1829,Guadalcázar,0
1830,Huehuetlán,0
1831,Lagunillas,0
1832,Matehuala,0.158277936
1833,Mexquitic de Carmona,6.024096386
1834,Moctezuma,2.066115702
1835,Rayón,0
1836,Rioverde,0.538068335
1837,Salinas,0.49776008
1838,San Antonio,0
1839,San Ciro de Acosta,0
1840,San Luis Potosí,0.515021459
1841,San Martín Chalchicuautla,0
1842,San Nicolás Tolentino,0
1843,Santa Catarina,0
1844,Santa María del Río,0
1845,Santo Domingo,0
1846,San Vicente Tancuayalab,0
1847,Soledad de Graciano Sánchez,0.529661017
1848,Tamasopo,1.347708895
1849,Tamazunchale,0.769230769
1850,Tampacán,0
1851,Tampamolón Corona,0
1852,Tamuín,0
1853,Tanlajás,0
1854,Tanquián de Escobedo,0
1855,Tierra Nueva,0
1856,Vanegas,0
1857,Venado,0
1858,Villa de Arriaga,0
1859,Villa de Guadalupe,0
1860,Villa de la Paz,0
1861,Villa de Ramos,6.134969325
1862,Villa de Reyes,0
1863,Villa Hidalgo,0
1864,Villa Juárez,5.617977528
