cve,entidad,pob
496,Hidalgo,0.814995925
497,Hidalgo,0
498,Hidalgo,0.341530055
499,Hidalgo,0.983284169
500,Hidalgo,0.997008973
501,Hidalgo,0.463821892
502,Hidalgo,0
503,Hidalgo,0
504,Hidalgo,0.836120401
505,Hidalgo,1.048218029
506,Hidalgo,0
507,Hidalgo,0.819000819
508,Hidalgo,1.046025105
509,Hidalgo,2.087682672
510,Hidalgo,0.176180409
511,Hidalgo,0
512,Hidalgo,0
513,Hidalgo,0
514,Hidalgo,0
515,Hidalgo,1.338688086
516,Hidalgo,0.635223122
517,Hidalgo,0
518,Hidalgo,0
519,Hidalgo,0
520,Hidalgo,0.368053
521,Hidalgo,0
522,Hidalgo,0
523,Hidalgo,0.280662363
524,Hidalgo,0.574995893
525,Hidalgo,0
526,Hidalgo,0
527,Hidalgo,0
528,Hidalgo,1.263689975
529,Hidalgo,2.692998205
530,Hidalgo,0
531,Hidalgo,0.791139241
532,Jalisco,0.715307582
533,Jalisco,0
534,Jalisco,0.656167979
535,Jalisco,0
536,Jalisco,0
537,Jalisco,0.482392668
538,Jalisco,1.620745543
539,Jalisco,1.256676092
540,Jalisco,0.756429652
541,Jalisco,1.697792869
542,Jalisco,0
543,Jalisco,0
544,Jalisco,0.651041667
545,Jalisco,0
546,Jalisco,0.447527411
547,Jalisco,0
548,Jalisco,0
549,Jalisco,0.842992624
550,Jalisco,0
551,Jalisco,2.024291498
552,Jalisco,0
553,Jalisco,0.323939099
554,Jalisco,0.181653043
555,Jalisco,0.471698113
556,Jalisco,0
557,Jalisco,0
558,Jalisco,0
559,Jalisco,0
560,Jalisco,0
561,Jalisco,0
562,Jalisco,0
563,Jalisco,0
564,Jalisco,0
565,Jalisco,0
566,Jalisco,1.023541453
567,Jalisco,0
568,Jalisco,0
569,Jalisco,0
570,Jalisco,0.649451496
571,Jalisco,0
572,Jalisco,0
573,Jalisco,0
574,Jalisco,0.613496933
575,Jalisco,0
576,Jalisco,0
577,Jalisco,0.639795266
578,Jalisco,0
579,Jalisco,1.642036125
580,Jalisco,0
581,Jalisco,0
582,Jalisco,0
583,Jalisco,0
584,Jalisco,0.676393854
585,Jalisco,0
586,Jalisco,1.478560867
587,Jalisco,0
588,Jalisco,0
589,Jalisco,0
590,Jalisco,0
591,Jalisco,0
592,Jalisco,2.429149798
593,Jalisco,0
594,Jalisco,0.396825397
595,Jalisco,1.222992254
596,Jalisco,0
597,Jalisco,0.653381248
598,Jalisco,0.400280196
599,Jalisco,0
600,Jalisco,2.444987775
601,Jalisco,0.789800293
602,Jalisco,0
603,Jalisco,0
604,Jalisco,0.487448209
605,Jalisco,0
606,Jalisco,0
607,Jalisco,0
608,Jalisco,0.582750583
609,Jalisco,0
610,Jalisco,0
611,Jalisco,0
612,Jalisco,0
613,Jalisco,0.827472073
614,Jalisco,0.193535901
615,Jalisco,0
616,Jalisco,0
617,Jalisco,0
618,Jalisco,0
619,Jalisco,0.924214418
620,Jalisco,0
621,Jalisco,0
622,Jalisco,0.439367311
623,Jalisco,1.703577513
624,Jalisco,0.345025877
625,Jalisco,0.674991563
626,Jalisco,0
627,Jalisco,1.97044335
628,Jalisco,0.381843349
629,Jalisco,0.472515357
