cve,entidad,pob
1308,SAN PEDRO IXCATLÁN,-0.516909792
1309,SAN PEDRO IXTLAHUACA,0.0849
1310,SAN PEDRO JALTEPETONGO,0.314547797
1311,SAN PEDRO JICAYÁN,0.207011751
1312,SAN PEDRO JOCOTIPAC,-0.687241819
1313,SAN PEDRO JUCHATENGO,0.462524547
1314,SAN PEDRO MÁRTIR,-0.3671
1315,SAN PEDRO MÁRTIR QUIECHAPA,-0.174643701
1316,SAN PEDRO MÁRTIR YUCUXACO,-0.736549876
1317,SAN PEDRO MIXTEPEC - DTO. 22 -,0.120964604
1318,SAN PEDRO MIXTEPEC - DTO. 26 -,-0.133517566
1319,SAN PEDRO MOLINOS,0.121370952
1320,SAN PEDRO NOPALA,0.4191
1321,SAN PEDRO OCOPETATILLO,0.16947096
1322,SAN PEDRO OCOTEPEC,-0.223963568
1323,SAN PEDRO POCHUTLA,0.317362835
1324,SAN PEDRO QUIATONI,0.083850414
1325,SAN PEDRO SOCHIÁPAM,-0.454811535
1326,SAN PEDRO TAPANATEPEC,0.202018926
1327,SAN PEDRO TAVICHE,-0.027931515
1328,SAN PEDRO TEOZACOALCO,-0.00156051
1329,SAN PEDRO TEUTILA,0.001708949
1330,SAN PEDRO TIDAÁ,-0.562581773
1331,SAN PEDRO TOPILTEPEC,-0.762189896
1332,SAN PEDRO TOTOLAPA,-0.28592607
1333,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,0.158922156
1334,SAN PEDRO YANERI,-0.178854918
1335,SAN PEDRO YÓLOX,0.584578436
1336,SAN PEDRO Y SAN PABLO AYUTLA,-1.085064009
1337,VILLA DE ETLA,-0.826332966
1338,SAN PEDRO Y SAN PABLO TEPOSCOLULA,-0.382845048
1339,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,-0.591567241
1340,SAN PEDRO YUCUNAMA,-0.812172535
1341,SAN RAYMUNDO JALPAN,-0.857578421
1342,SAN SEBASTIÁN ABASOLO,-0.085495982
1343,SAN SEBASTIÁN COATLÁN,-0.299884073
1344,SAN SEBASTIÁN IXCAPA,-0.189758523
1345,SAN SEBASTIÁN NICANANDUTA,0.239307833
1346,SAN SEBASTIÁN RÍO HONDO,-0.023849976
1347,SAN SEBASTIÁN TECOMAXTLAHUACA,-0.271300658
1348,SAN SEBASTIÁN TEITIPAC,-1.510593947
1349,SAN SEBASTIÁN TUTLA,-0.184014525
1350,SAN SIMÓN ALMOLONGAS,0.977243934
1351,SAN SIMÓN ZAHUATLÁN,-0.277102427
1352,SANTA ANA,0.789012745
1353,SANTA ANA ATEIXTLAHUACA,0.367801762
1354,SANTA ANA CUAUHTÉMOC,-0.5358
1355,SANTA ANA DEL VALLE,-0.333164537
1356,SANTA ANA TAVELA,-0.296212837
1357,SANTA ANA TLAPACOYAN,-0.0516
1358,SANTA ANA YARENI,-0.130392205
1359,SANTA ANA ZEGACHE,0.1527
1360,SANTA CATALINA QUIERÍ,-0.401366176
1361,SANTA CATARINA CUIXTLA,-0.687441967
1362,SANTA CATARINA IXTEPEJI,0.005542148
1363,SANTA CATARINA JUQUILA,-0.54259365
1364,SANTA CATARINA LACHATAO,0.305556096
1365,SANTA CATARINA LOXICHA,0.274888356
1366,SANTA CATARINA MECHOACÁN,-0.434349009
1367,SANTA CATARINA MINAS,-0.731386627
1368,SANTA CATARINA QUIANÉ,-0.624582916
1369,SANTA CATARINA TAYATA,0.134190881
1370,SANTA CATARINA TICUÁ,0.273378791
1371,SANTA CATARINA YOSONOTÚ,-0.069081027
1372,SANTA CATARINA ZAPOQUILA,0.675665646
1373,SANTA CRUZ ACATEPEC,-1.1363
1374,SANTA CRUZ AMILPAS,-0.3509
1375,SANTA CRUZ DE BRAVO,0.294788036
1376,SANTA CRUZ ITUNDUJIA,-0.404943209
1377,SANTA CRUZ MIXTEPEC,0.251652096
1378,SANTA CRUZ NUNDACO,-0.588886105
1379,SANTA CRUZ PAPALUTLA,-0.850160284
1380,SANTA CRUZ TACACHE DE MINA,0.413235556
1381,SANTA CRUZ TACAHUA,-0.407236842
1382,SANTA CRUZ TAYATA,-0.032904608
1383,SANTA CRUZ XITLA,-1.025323489
1384,SANTA CRUZ XOXOCOTLÁN,0.623202162
1385,SANTA CRUZ ZENZONTEPEC,-0.545661442
1386,SANTA GERTRUDIS,0.244931677
1387,SANTA INÉS DEL MONTE,0.1538
1388,SANTA INÉS YATZECHE,-1.249624913
1389,SANTA LUCÍA DEL CAMINO,0.973147586
1390,SANTA LUCÍA MIAHUATLÁN,0.525718793
1391,SANTA LUCÍA MONTEVERDE,-0.035945866
1392,SANTA LUCÍA OCOTLÁN,-0.204204896
1393,SANTA MARÍA ALOTEPEC,0.615064331
1394,SANTA MARÍA APAZCO,1.048649016
1395,SANTA MARÍA LA ASUNCIÓN,-0.546360609
1396,HEROICA CIUDAD DE TLAXIACO,-0.32330227
1397,AYOQUEZCO DE ALDAMA,-0.944037608
1398,SANTA MARÍA ATZOMPA,-0.618568015
1399,SANTA MARÍA CAMOTLÁN,-0.524963483
1400,SANTA MARÍA COLOTEPEC,-0.525985688
1401,SANTA MARÍA CORTIJO,-1.037976587
1402,SANTA MARÍA COYOTEPEC,-0.841660183
1403,SANTA MARÍA CHACHOÁPAM,-0.46499472
1404,VILLA DE CHILAPA DE DÍAZ,0.922338885
1405,SANTA MARÍA CHILCHOTLA,0.106539631
1406,SANTA MARÍA CHIMALAPA,-0.398406458
1407,SANTA MARÍA DEL ROSARIO,-1.36767673
1408,SANTA MARÍA DEL TULE,-0.449459838
1409,SANTA MARÍA ECATEPEC,-0.944106005
1410,SANTA MARÍA GUELACÉ,0.149443609
1411,SANTA MARÍA GUIENAGATI,-0.808383657
1412,SANTA MARÍA HUATULCO,-0.264283519
1413,SANTA MARÍA HUAZOLOTITLÁN,-0.407562193
1414,SANTA MARÍA IPALAPA,0.154447674
1415,SANTA MARÍA IXCATLÁN,-0.387199545
1416,SANTA MARÍA JACATEPEC,-0.658485305
1417,SANTA MARÍA JALAPA DEL MARQUÉS,-0.978696
1418,SANTA MARÍA JALTIANGUIS,0.099055655
1419,SANTA MARÍA LACHIXÍO,-0.701060536
1420,SANTA MARÍA MIXTEQUILLA,-0.284746256
1421,SANTA MARÍA NATIVITAS,-0.031889455
1422,SANTA MARÍA NDUAYACO,0.363790606
1423,SANTA MARÍA OZOLOTEPEC,0.237767813
1424,SANTA MARÍA PÁPALO,0.506344183
1425,SANTA MARÍA PEÑOLES,-0.560399565
1426,SANTA MARÍA PETAPA,0.333134124
1427,SANTA MARÍA QUIEGOLANI,0.108451969
1428,SANTA MARÍA SOLA,-0.040752174
1429,SANTA MARÍA TATALTEPEC,-0.678871082
1430,SANTA MARÍA TECOMAVACA,-0.6242
1431,SANTA MARÍA TEMAXCALAPA,0.514586936
1432,SANTA MARÍA TEMAXCALTEPEC,0.321293378
1433,SANTA MARÍA TEOPOXCO,0.404700285
1434,SANTA MARÍA TEPANTLALI,0.080781671
1435,SANTA MARÍA TEXCATITLÁN,0.346433271
1436,SANTA MARÍA TLAHUITOLTEPEC,0.292695952
1437,SANTA MARÍA TLALIXTAC,0.134226692
1438,SANTA MARÍA TONAMECA,-0.3305
1439,SANTA MARÍA TOTOLAPILLA,-0.026461457
1440,SANTA MARÍA XADANI,-0.5217
1441,SANTA MARÍA YALINA,-1.128383929
1442,SANTA MARÍA YAVESÍA,0.224849024
1443,SANTA MARÍA YOLOTEPEC,0.113652558
1444,SANTA MARÍA YOSOYÚA,-0.456333827
1445,SANTA MARÍA YUCUHITI,-0.350519382
1446,SANTA MARÍA ZACATEPEC,0.520194027
1447,SANTA MARÍA ZANIZA,-0.254822656
1448,SANTA MARÍA ZOQUITLÁN,0.930060351
1449,SANTIAGO AMOLTEPEC,0.507133143
1450,SANTIAGO APOALA,0.347485047
1451,SANTIAGO APÓSTOL,-0.516521252
1452,SANTIAGO ASTATA,0.01659022
1453,SANTIAGO ATITLÁN,-0.11064818
1454,SANTIAGO AYUQUILILLA,-0.301493891
1455,SANTIAGO CACALOXTEPEC,0.16595137
1456,SANTIAGO CAMOTLÁN,-0.660342511
1457,SANTIAGO COMALTEPEC,-0.669532418
1458,SANTIAGO CHAZUMBA,0.068992389
1459,SANTIAGO CHOÁPAM,0.187488111
1460,SANTIAGO DEL RÍO,-0.848027195
1461,SANTIAGO HUAJOLOTITLÁN,-0.16587813
1462,SANTIAGO HUAUCLILLA,-0.244835625
1463,SANTIAGO IHUITLÁN PLUMAS,-0.078802615
1464,SANTIAGO IXCUINTEPEC,0.675341797
1465,SANTIAGO IXTAYUTLA,-0.311012174
1466,SANTIAGO JAMILTEPEC,0.071020335
1467,SANTIAGO JOCOTEPEC,0.495113633
1468,SANTIAGO JUXTLAHUACA,-0.063667292
1469,SANTIAGO LACHIGUIRI,-0.1882
1470,SANTIAGO LALOPA,-0.698108193
1471,SANTIAGO LAOLLAGA,-0.404812912
1472,SANTIAGO LAXOPA,-0.379893037
1473,SANTIAGO LLANO GRANDE,0.025362033
1474,SANTIAGO MATATLÁN,-0.559125428
1475,SANTIAGO MILTEPEC,0.046457832
1476,SANTIAGO MINAS,-0.32186529
1477,SANTIAGO NACALTEPEC,-0.185594521
1478,SANTIAGO NEJAPILLA,0.219255946
1479,SANTIAGO NUNDICHE,-0.15164115
1480,SANTIAGO NUYOÓ,-0.310295941
1481,SANTIAGO PINOTEPA NACIONAL,-0.729813582
1482,SANTIAGO SUCHILQUITONGO,-0.022823627
1483,SANTIAGO TAMAZOLA,0.164935302
1484,SANTIAGO TAPEXTLA,-0.559686594
1485,VILLA TEJÚPAM DE LA UNIÓN,-0.594683496
1486,SANTIAGO TENANGO,-0.522721374
1487,SANTIAGO TEPETLAPA,0.043378114
1488,SANTIAGO TETEPEC,0.498525618
1489,SANTIAGO TEXCALCINGO,-0.141085755
1490,SANTIAGO TEXTITLÁN,0.273024922
1491,SANTIAGO TILANTONGO,-0.843389512
1492,SANTIAGO TILLO,0.474711381
1493,SANTIAGO TLAZOYALTEPEC,0.350446498
1494,SANTIAGO XANICA,-1.043872593
1495,SANTIAGO XIACUÍ,0.660879185
1496,SANTIAGO YAITEPEC,-0.088317389
1497,SANTIAGO YAVEO,-0.958768976
1498,SANTIAGO YOLOMÉCATL,-0.135223151
1499,SANTIAGO YOSONDÚA,-0.257657447
1500,SANTIAGO YUCUYACHI,0.525897715
1501,SANTIAGO ZACATEPEC,-0.5997
1502,SANTIAGO ZOOCHILA,-0.614977361
1503,NUEVO ZOQUIÁPAM,-0.696154276
1504,SANTO DOMINGO INGENIO,-0.329107928
1505,SANTO DOMINGO ALBARRADAS,0.021977978
1506,SANTO DOMINGO ARMENTA,-0.923870809
1507,SANTO DOMINGO CHIHUITÁN,0.499498407
1508,SANTO DOMINGO DE MORELOS,0.211411859
1509,SANTO DOMINGO IXCATLÁN,0.359286122
1510,SANTO DOMINGO NUXAÁ,0.206886418
1511,SANTO DOMINGO OZOLOTEPEC,-0.388787991
1512,SANTO DOMINGO PETAPA,0.517208526
1513,SANTO DOMINGO ROAYAGA,-0.744171401
1514,SANTO DOMINGO TEHUANTEPEC,-0.146523649
1515,SANTO DOMINGO TEOJOMULCO,0.602473277
1516,SANTO DOMINGO TEPUXTEPEC,-0.685319608
1517,SANTO DOMINGO TLATAYÁPAM,-0.646755161
1518,SANTO DOMINGO TOMALTEPEC,-0.438132602
1519,SANTO DOMINGO TONALÁ,0.11166413
1520,SANTO DOMINGO TONALTEPEC,0.256471228
1521,SANTO DOMINGO XAGACÍA,-0.665780236
1522,SANTO DOMINGO YANHUITLÁN,-0.437862602
1523,SANTO DOMINGO YODOHINO,-0.532347611
1524,SANTO DOMINGO ZANATEPEC,0.128495327
1525,SANTOS REYES NOPALA,0.056849346
1526,SANTOS REYES PÁPALO,-0.027843693
1527,SANTOS REYES TEPEJILLO,0.818104505
1528,SANTOS REYES YUCUNÁ,-0.166286204
1529,SANTO TOMÁS JALIEZA,-0.7721
1530,SANTO TOMÁS MAZALTEPEC,0.065966683
1531,SANTO TOMÁS OCOTEPEC,-0.420020584
1532,SANTO TOMÁS TAMAZULAPAN,0.157764834
1533,SAN VICENTE COATLÁN,0.118306552
1534,SAN VICENTE LACHIXÍO,-0.529953144
1535,SAN VICENTE NUÑÚ,-0.282181651
1536,SILACAYOÁPAM,-0.176686383
1537,SITIO DE XITLAPEHUA,-1.157704697
1538,SOLEDAD ETLA,-0.803236847
1539,VILLA DE TAMAZULÁPAM DEL PROGRESO,-0.329999531
1540,TANETZE DE ZARAGOZA,-0.2253
1541,TANICHE,0.172023809
1542,TATALTEPEC DE VALDÉS,-0.679855967
1543,TEOCOCUILCO DE MARCOS PÉREZ,-0.793466016
1544,TEOTITLÁN DE FLORES MAGÓN,-0.493956137
1545,TEOTITLÁN DEL VALLE,-0.526054048
1546,TEOTONGO,-0.134730161
1547,TEPELMEME VILLA DE MORELOS,-0.083332158
1548,TEZOATLÁN DE SEGURA Y LUNA,-0.753232309
1549,SAN JERÓNIMO TLACOCHAHUAYA,-0.809927383
1550,TLACOLULA DE MATAMOROS,-0.571896078
1551,TLACOTEPEC PLUMAS,-0.785996559
1552,TLALIXTAC DE CABRERA,0.103375581
1553,TOTONTEPEC VILLA DE MORELOS,-0.298468375
1554,TRINIDAD ZAACHILA,-0.489084739
1555,LA TRINIDAD VISTA HERMOSA,-0.945196714
1556,UNIÓN HIDALGO,-0.650073299
1557,VALERIO TRUJANO,-0.494166297
1558,SAN JUAN BAUTISTA VALLE NACIONAL,-0.318952008
1559,VILLA DÍAZ ORDAZ,-0.1547
1560,YAXE,-0.65463251
1561,MAGDALENA YODOCONO DE PORFIRIO DÍAZ,0.376141284
1562,YOGANA,0.225276471
1563,YUTANDUCHI DE GUERRERO,-0.509065796
1564,VILLA DE ZAACHILA,0.308782268
1565,ZAPOTITLÁN DEL RÍO,0.098574976
1566,ZAPOTITLÁN LAGUNAS,-0.141627543
1567,ZAPOTITLÁN PALMAS,-0.219480668
1568,SANTA INÉS DE ZARAGOZA,-0.458540932
1569,ZIMATLÁN DE ÁLVAREZ,-0.455415744
1570,PUEBLA,-0.351169706
1571,ACAJETE,-0.761032943
1572,ACATENO,-0.514967718
1573,ACATLÁN,0.347867095
1574,ACATZINGO,0.296063318
1575,ACTEOPAN,-0.103573817
1576,AHUACATLÁN,-0.762633031
1577,AHUATLÁN,-0.534807321
1578,AHUAZOTEPEC,0.193049117
1579,AHUEHUETITLA,-0.471025085
1580,AJALPAN,-0.619012166
1581,ALBINO ZERTUCHE,-0.516272574
1582,ALJOJUCA,0.342068905
1583,ALTEPEXI,-0.890909364
1584,AMIXTLÁN,-0.303880581
1585,AMOZOC,-0.214194741
1586,AQUIXTLA,-0.261707204
1587,ATEMPAN,-0.945367177
1588,ATEXCAL,-0.423685481
1589,ATLIXCO,-0.878381596
1590,ATOYATEMPAN,-0.399087188
1591,ATZALA,0.019415854
1592,ATZITZIHUACÁN,-0.579187856
1593,ATZITZINTLA,-0.34168473
1594,AXUTLA,-0.326884377
1595,AYOTOXCO DE GUERRERO,-0.213990208
1596,CALPAN,0.332300929
1597,CALTEPEC,-0.073443867
1598,CAMOCUAUTLA,-0.059804354
1599,CAXHUACAN,-0.438392915
1600,COATEPEC,-0.393423772
1601,COATZINGO,-0.423559269
1602,COHETZALA,-0.594908591
1603,COHUECAN,-0.380730276
1604,CORONANGO,0.576321204
1605,COXCATLÁN,-0.4835413
1606,COYOMEAPAN,-0.416603938
1607,COYOTEPEC,0.049035562
1608,CUAPIAXTLA DE MADERO,-0.344895366
1609,CUAUTEMPAN,-1.254234853
1610,CUAUTINCHÁN,-0.069308067
1611,CUAUTLANCINGO,0.16111807
1612,CUAYUCA DE ANDRADE,-0.602144186
1613,CUETZALAN DEL PROGRESO,-0.647180142
1614,CUYOACO,-0.546319851
1615,CHALCHICOMULA DE SESMA,-0.665200777
1616,CHAPULCO,-0.805095779
1617,CHIAUTLA,0.463474631
1618,CHIAUTZINGO,0.225834243
1619,CHICONCUAUTLA,-0.765414899
1620,CHICHIQUILA,-0.163033822
1621,CHIETLA,-0.63627775
1622,CHIGMECATITLÁN,-0.351957473
1623,CHIGNAHUAPAN,-0.289415961
1624,CHIGNAUTLA,-0.366087308
1625,CHILA,-0.118340748
1626,CHILA DE LA SAL,0.172421815
1627,HONEY,-0.601648177
1628,CHILCHOTLA,-0.415800058
1629,CHINANTLA,0.673609503
1630,DOMINGO ARENAS,-0.697196931
1631,ELOXOCHITLÁN,-0.598163779
1632,EPATLÁN,-0.398330006
1633,ESPERANZA,-0.399761807
1634,FRANCISCO Z. MENA,-0.356618356
1635,GENERAL FELIPE ÁNGELES,-0.524154311
1636,GUADALUPE,0.259768165
1637,GUADALUPE VICTORIA,-0.497149572
1638,HERMENEGILDO GALEANA,-0.012390938
1639,HUAQUECHULA,-0.610662607
1640,HUATLATLAUCA,0.610404487
1641,HUAUCHINANGO,-0.538424127
1642,HUEHUETLA,-0.932932882
1643,HUEHUETLÁN EL CHICO,-0.063949562
1644,HUEJOTZINGO,-0.287391232
1645,HUEYAPAN,0.474688315
1646,HUEYTAMALCO,0.497148369
1647,HUEYTLALPAN,-0.76982942
1648,HUITZILAN DE SERDÁN,0.156556936
1649,HUITZILTEPEC,-0.252980027
1650,ATLEQUIZAYAN,-0.669669925
1651,IXCAMILPA DE GUERRERO,-0.141048085
1652,IXCAQUIXTLA,0.402183688
1653,IXTACAMAXTITLÁN,-0.893254167
1654,IXTEPEC,-0.159251192
1655,IZÚCAR DE MATAMOROS,-0.193276978
1656,JALPAN,-0.064596781
1657,JOLALPAN,0.155044718
1658,JONOTLA,-0.736913576
1659,JOPALA,-0.963195878
1660,JUAN C. BONILLA,-0.165942562
1661,JUAN GALINDO,-0.24879664
1662,JUAN N. MÉNDEZ,-0.709966542
1663,LAFRAGUA,-0.5151
1664,LIBRES,-0.709011964
1665,LA MAGDALENA TLATLAUQUITEPEC,-0.984232852
1666,MAZAPILTEPEC DE JUÁREZ,-0.22759405
1667,MIXTLA,-0.252596623
1668,MOLCAXAC,0.166338416
1669,CAÑADA MORELOS,-0.307203585
1670,NAUPAN,-0.608583831
1671,NAUZONTLA,-0.361282626
1672,NEALTICAN,-0.568934981
1673,NICOLÁS BRAVO,-0.510774073
1674,NOPALUCAN,-0.11281986
1675,OCOTEPEC,0.804940289
1676,OCOYUCAN,-0.716726667
1677,OLINTLA,0.050125289
1678,ORIENTAL,-0.234586371
1679,PAHUATLÁN,-0.009307844
1680,PALMAR DE BRAVO,-0.298314443
1681,PANTEPEC,-0.523861985
1682,PETLALCINGO,-1.334894276
1683,PIAXTLA,-0.237965587
1684,PUEBLA,0.123265015
1685,QUECHOLAC,-0.928833305
1686,QUIMIXTLÁN,-0.574262995
1687,RAFAEL LARA GRAJALES,-1.16176632
1688,LOS REYES DE JUÁREZ,0.232454521
1689,SAN ANDRÉS CHOLULA,-0.001703534
1690,SAN ANTONIO CAÑADA,-0.872093603
1691,SAN DIEGO LA MESA TOCHIMILTZINGO,0.373689272
1692,SAN FELIPE TEOTLALCINGO,-0.188925917
1693,SAN FELIPE TEPATLÁN,-1.029471444
1694,SAN GABRIEL CHILAC,-0.44079667
1695,SAN GREGORIO ATZOMPA,-0.383507784
1696,SAN JERÓNIMO TECUANIPAN,-0.596412341
1697,SAN JERÓNIMO XAYACATLÁN,-0.438656075
1698,SAN JOSÉ CHIAPA,-0.613456733
1699,SAN JOSÉ MIAHUATLÁN,-0.661
1700,SAN JUAN ATENCO,-1.115708705
1701,SAN JUAN ATZOMPA,-0.699366359
1702,SAN MARTÍN TEXMELUCAN,-0.887113941
1703,SAN MARTÍN TOTOLTEPEC,-0.266218089
1704,SAN MATÍAS TLALANCALECA,-1.184693223
1705,SAN MIGUEL IXITLÁN,-0.434416799
1706,SAN MIGUEL XOXTLA,-0.383484922
1707,SAN NICOLÁS BUENOS AIRES,-0.494297355
1708,SAN NICOLÁS DE LOS RANCHOS,-1.114917897
1709,SAN PABLO ANICANO,-0.582650191
1710,SAN PEDRO CHOLULA,-0.468810872
1711,SAN PEDRO YELOIXTLAHUACA,-0.905963764
1712,SAN SALVADOR EL SECO,-0.58644363
1713,SAN SALVADOR EL VERDE,0.378511844
1714,SAN SALVADOR HUIXCOLOTLA,-0.0996
1715,SAN SEBASTIÁN TLACOTEPEC,-0.15724995
1716,SANTA CATARINA TLALTEMPAN,-0.318195224
1717,SANTA INÉS AHUATEMPAN,-0.424963279
1718,SANTA ISABEL CHOLULA,0.032967946
1719,SANTIAGO MIAHUATLÁN,-0.812785117
1720,HUEHUETLÁN EL GRANDE,-0.529329916
1721,SANTO TOMÁS HUEYOTLIPAN,-0.758754655
1722,SOLTEPEC,-0.737564307
1723,TECALI DE HERRERA,-0.58992262
1724,TECAMACHALCO,-0.992967249
1725,TECOMATLÁN,-0.350987968
1726,TEHUACÁN,-0.259740003
1727,TEHUITZINGO,0.115926367
1728,TENAMPULCO,-0.593542294
1729,TEOPANTLÁN,-0.518325503
1730,TEOTLALCO,0.315080042
1731,TEPANCO DE LÓPEZ,-0.514919017
1732,TEPANGO DE RODRÍGUEZ,-0.762188499
1733,TEPATLAXCO DE HIDALGO,-0.028591323
1734,TEPEACA,-0.521835415
1735,TEPEMAXALCO,0.434247236
1736,TEPEOJUMA,-0.018084696
1737,TEPETZINTLA,-0.288296601
1738,TEPEXCO,-0.513607517
1739,TEPEXI DE RODRÍGUEZ,-0.882180386
1740,TEPEYAHUALCO,-0.2291599
1741,TEPEYAHUALCO DE CUAUHTÉMOC,-0.997567657
1742,TETELA DE OCAMPO,-1.012690452
1743,TETELES DE AVILA CASTILLO,-0.475899052
1744,TEZIUTLÁN,-0.73149731
1745,TIANGUISMANALCO,-0.143347284
1746,TILAPA,0.071422606
1747,TLACOTEPEC DE BENITO JUÁREZ,-0.408521853
1748,TLACUILOTEPEC,-0.698063758
1749,TLACHICHUCA,-0.786130085
1750,TLAHUAPAN,-0.640130395
1751,TLALTENANGO,0.181477197
1752,TLANEPANTLA,-0.022028895
1753,TLAOLA,-0.558480295
1754,TLAPACOYA,-0.519055838
1755,TLAPANALÁ,0.065880185
1756,TLATLAUQUITEPEC,-0.353608586
1757,TLAXCO,-0.621586843
1758,TOCHIMILCO,-0.614415325
1759,TOCHTEPEC,-0.442574429
1760,TOTOLTEPEC DE GUERRERO,-0.283615644
1761,TULCINGO,-0.082834748
1762,TUZAMAPAN DE GALEANA,-0.560789996
1763,TZICATLACOYAN,0.441411773
1764,VENUSTIANO CARRANZA,-0.538083384
1765,VICENTE GUERRERO,-0.586992087
1766,XAYACATLÁN DE BRAVO,-0.320175504
1767,XICOTEPEC,-0.266679544
1768,XICOTLÁN,-0.10914224
1769,XIUTETELCO,-0.508779134
1770,XOCHIAPULCO,0.125482488
1771,XOCHILTEPEC,-0.193521723
1772,XOCHITLÁN DE VICENTE SUÁREZ,-0.558244304
1773,XOCHITLÁN TODOS SANTOS,-0.512490921
1774,YAONÁHUAC,-0.301808807
1775,YEHUALTEPEC,-0.375722751
1776,ZACAPALA,-0.614082129
1777,ZACAPOAXTLA,-0.294277518
1778,ZACATLÁN,-0.17044317
1779,ZAPOTITLÁN,-0.940846206
1780,ZAPOTITLÁN DE MÉNDEZ,-0.005756477
1781,ZARAGOZA,-0.114989002
1782,ZAUTLA,-0.546188286
1783,ZIHUATEUTLA,-0.074837399
1784,ZINACATEPEC,0.031861614
1785,ZONGOZOTLA,0.790290438
1786,ZOQUIAPAN,-0.239387355
1787,ZOQUITLÁN,-0.091573015
1788,AMEALCO DE BONFIL,-0.698181735
1789,PINAL DE AMOLES,-0.53425046
1790,ARROYO SECO,-0.635519499
1791,CADEREYTA DE MONTES,-1.382806151
1792,COLÓN,-0.851773431
1793,CORREGIDORA,-0.724529128
1794,EZEQUIEL MONTES,-0.721878438
1795,HUIMILPAN,-0.485875177
1796,JALPAN DE SERRA,-0.922205236
1797,LANDA DE MATAMOROS,-0.930732287
1798,EL MARQUÉS,-0.374559086
1799,PEDRO ESCOBEDO,-1.380413414
1800,PEÑAMILLER,-0.24010599
1801,QUERÉTARO,-1.22400511
1802,SAN JOAQUÍN,-0.996241537
1803,SAN JUAN DEL RÍO,-0.380714868
1804,TEQUISQUIAPAN,-1.220732061
1805,TOLIMÁN,-0.427386462
1806,COZUMEL,-0.90947327
1807,FELIPE CARRILLO PUERTO,-1.053683586
1808,ISLA MUJERES,-1.23920834
1809,OTHÓN P. BLANCO,-0.395512875
1810,BENITO JUÁREZ,-0.459800328
1811,JOSÉ MARÍA MORELOS,-1.170998811
1812,LÁZARO CÁRDENAS,-0.713251562
1813,SOLIDARIDAD,-0.40075767
1814,AHUALULCO,-0.322177865
1815,ALAQUINES,0.421222523
1816,AQUISMÓN,-0.487899775
1817,ARMADILLO DE LOS INFANTE,-0.988712985
1818,CÁRDENAS,-0.53581057
1819,CATORCE,-0.952140698
1820,CEDRAL,-1.001852837
1821,CERRITOS,-1.066107734
1822,CERRO DE SAN PEDRO,-0.646599971
1823,CIUDAD DEL MAÍZ,-0.888398079
1824,CIUDAD FERNÁNDEZ,-0.062377052
1825,TANCANHUITZ,-1.082356089
1826,CIUDAD VALLES,-0.306941452
1827,COXCATLÁN,-0.814277259
1828,CHARCAS,-0.833846404
1829,EBANO,-0.261039246
1830,GUADALCÁZAR,-0.286003331
1831,HUEHUETLÁN,-0.370711604
1832,LAGUNILLAS,-1.220657608
1833,MATEHUALA,-0.616255496
1834,MEXQUITIC DE CARMONA,-0.496374331
1835,MOCTEZUMA,-0.476955014
1836,RAYÓN,-0.817716452
1837,RIOVERDE,-0.718699159
1838,SALINAS,-0.11258639
1839,SAN ANTONIO,-0.607644234
1840,SAN CIRO DE ACOSTA,-1.425343487
1841,SAN LUIS POTOSÍ,-0.187465658
1842,SAN MARTÍN CHALCHICUAUTLA,-0.581746359
1843,SAN NICOLÁS TOLENTINO,0.775051567
1844,SANTA CATARINA,-0.437673618
1845,SANTA MARÍA DEL RÍO,-0.673513086
1846,SANTO DOMINGO,-0.560087131
1847,SAN VICENTE TANCUAYALAB,-1.403042654
1848,SOLEDAD DE GRACIANO SÁNCHEZ,-0.388609321
1849,TAMASOPO,-0.280739499
1850,TAMAZUNCHALE,-0.332406636
1851,TAMPACÁN,-0.143210999
1852,TAMPAMOLÓN CORONA,-0.826751657
1853,TAMUÍN,-0.165208021
1854,TANLAJÁS,-0.76152775
1855,TANQUIÁN DE ESCOBEDO,-0.370265625
1856,TIERRA NUEVA,-0.552885839
1857,VANEGAS,-0.596066395
1858,VENADO,-0.351555498
1859,VILLA DE ARRIAGA,-0.403720687
1860,VILLA DE GUADALUPE,-1.070392374
1861,VILLA DE LA PAZ,-0.461402721
1862,VILLA DE RAMOS,-0.587754759
1863,VILLA DE REYES,-0.741477924
1864,VILLA HIDALGO,-0.54458681
1865,VILLA JUÁREZ,-0.582109346
1866,AXTLA DE TERRAZAS,-0.246347596
1867,XILITLA,-0.469378
1868,ZARAGOZA,-0.443047121
1869,VILLA DE ARISTA,-0.162990716
1870,MATLAPA,-0.951902835
1871,EL NARANJO,-1.289060083
1872,AHOME,-1.158919316
1873,ANGOSTURA,-0.156035875
1874,BADIRAGUATO,-0.814172495
1875,CONCORDIA,-0.510887776
1876,COSALÁ,-1.309817233
1877,CULIACÁN,-0.350293106
1878,CHOIX,-0.872386858
1879,ELOTA,-0.970565088
1880,ESCUINAPA,-0.864918312
1881,EL FUERTE,-1.086807636
1882,GUASAVE,-1.357376022
1883,MAZATLÁN,-0.739301091
1884,MOCORITO,-0.909499733
1885,ROSARIO,-1.309984907
1886,SALVADOR ALVARADO,-0.768224579
1887,SAN IGNACIO,-0.605006068
1888,SINALOA,-0.986839596
1889,NAVOLATO,-1.250390785
